p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.12189731411e-06	7.85357588163e-05	GO:0009888	b	3	tissue development	59; 231; 246; 301; 633; 718; 1634; 1893; 2027; 2125; 2194; 2316; 2335; 2810; 2822; 3371; 3488; 3855; 3908; 3913; 4060; 4070; 4629; 5239; 5754; 6275; 6422; 6653; 6768; 6876; 7052; 7123; 9420; 10409; 10631; 83481; 85477; 152007	ACTA2; MYH11; TGM2; PTK7; BGN; ALOX15; GPLD1; KRT7; LAMB2; LUM; DCN; CLEC3B; EPPK1; FASN; TACSTD2; S100A4; ANXA1; SORL1; LAMA2; GLIPR2; PGM5; C3; ENO3; ECM1; TNC; IGFBP5; EVPL; AKR1B1; TAGLN; CYP7B1; SFRP1; FN1; POSTN; ST14; SFN; BASP1; FLNA; SCIN	1989	569
5.55521698644e-06	4.51361380148e-05	GO:0098552	c	2	side of membrane	246; 286; 301; 1012; 2147; 2244; 2266; 3507; 3542; 4162; 4240; 5239; 6521; 6708; 6710; 7018; 7070; 28423	ANXA1; F2; MFGE8; PGM5; SPTB; CDH13; MCAM; SPTA1; ANK1; ALOX15; THY1; SLC4A1; IGHV3-49; TF; IGLC6; FGG; IGHM; FGB	629	169
6.12024544968e-06	8.89046181112e-05	GO:0030154	b	3	cell differentiation	2; 59; 231; 301; 312; 325; 335; 338; 348; 718; 818; 1462; 1893; 2038; 2125; 2147; 2194; 2244; 2266; 2273; 2316; 2335; 2810; 2822; 3371; 3488; 3855; 3897; 3908; 3913; 3956; 4070; 4131; 4629; 5239; 5754; 6275; 6280; 6422; 6521; 6653; 6708; 6710; 6768; 6876; 7018; 7070; 7162; 8437; 9260; 10409; 10631; 26509; 83706; 85477; 30846; 25802; 152007; 201294	ACTA2; MYH11; EHD2; PTK7; MYOF; SPTB; EPB42; MAP1B; ECM1; SPTA1; TPBG; ST14; GPLD1; KRT7; L1CAM; RASAL1; LAMB2; APOA1; SORL1; APOE; APOB; SLC4A1; S100A9; A2M; FHL1; FASN; PGM5; C3; APCS; ANXA13; FGG; LGALS1; S100A4; FGB; ANXA1; LAMA2; PDLIM7; GLIPR2; VCAN; CAMK2G; TACSTD2; UNC13D; TF; TNC; IGFBP5; EVPL; AKR1B1; THY1; TAGLN; F2; SFRP1; FN1; POSTN; SFN; BASP1; FLNA; LMOD1; FERMT3; SCIN	4189	1089
6.95731727908e-06	9.60109784513e-05	GO:0007597	b	3	blood coagulation, intrinsic pathway	2; 462; 2147; 3818; 3827	F2; KNG1; A2M; KLKB1; SERPINC1	18	10
7.69963236206e-06	0.000168750275935	GO:0080134	b	4	regulation of response to stress	2; 246; 301; 325; 335; 338; 348; 383; 462; 629; 713; 718; 720; 722; 818; 1215; 1370; 1690; 2147; 2244; 2266; 2316; 3273; 3542; 3818; 3827; 5321; 6280; 6318; 6422; 7018; 7052; 7070; 9532; 10516; 83481; 3426	BAG2; TGM2; ALOX15; APOA1; FBLN5; APOE; APOB; SERPINC1; C4BPA; A2M; EPPK1; S100A9; C4A; C3; APCS; THY1; FGG; FGB; COCH; ANXA1; KLKB1; CAMK2G; TF; CMA1; CPN2; HRG; SERPINB4; PLA2G4A; F2; SFRP1; CFI; ARG1; KNG1; CFB; C1QB; FLNA; IGLC6	1642	556
8.02774991557e-06	0.000105507570319	GO:0044092	b	3	negative regulation of molecular function	2; 131; 301; 325; 335; 348; 462; 718; 720; 1893; 2316; 2810; 3053; 3240; 3273; 3697; 3698; 3699; 3700; 3827; 5858; 6318; 6422; 6521; 6653; 6906; 7070; 8639; 9532	BAG2; AOC3; HP; ECM1; A2M; SERPINA7; ITIH1; ITIH3; ITIH2; APOA1; SORL1; APOE; SLC4A1; SERPINC1; PZP; ITIH4; C4A; C3; APCS; THY1; ANXA1; HRG; SERPINB4; SERPIND1; SFRP1; ADH7; KNG1; SFN; FLNA	1132	383
8.42877523608e-06	0.000177341430967	GO:0034446	b	4	substrate adhesion-dependent cell spreading	335; 2244; 2266; 2316; 2335; 3913; 4070; 10631; 83706; 201294	LAMB2; FN1; FERMT3; POSTN; UNC13D; TACSTD2; FLNA; FGG; APOA1; FGB	108	56
8.8660667466e-06	0.000179537851619	GO:0005796	c	4	Golgi lumen	633; 1462; 1634; 2147; 4060; 4969; 5549	DCN; F2; VCAN; BGN; OGN; PRELP; LUM	103	25
8.95447342945e-06	0.000181155885534	GO:0051241	b	4	negative regulation of multicellular organismal process	301; 325; 335; 348; 383; 1634; 1893; 2147; 2244; 2266; 2316; 2335; 3273; 3488; 3818; 3827; 3910; 3956; 3963; 4070; 6422; 6653; 7070; 7318; 83481	ECM1; LGALS1; DCN; APOE; APOA1; EPPK1; TACSTD2; APCS; THY1; FGG; FGB; ANXA1; SORL1; LAMA4; KLKB1; UBA7; IGFBP5; HRG; LGALS7; F2; SFRP1; FN1; ARG1; KNG1; FLNA	1181	304
9.36096516353e-06	9.27586548022e-05	GO:0048869	b	2	cellular developmental process	2; 59; 231; 301; 312; 325; 335; 338; 348; 718; 818; 1462; 1690; 1893; 2038; 2125; 2147; 2194; 2244; 2266; 2273; 2316; 2335; 2810; 2822; 3371; 3488; 3855; 3897; 3908; 3913; 3956; 4070; 4131; 4629; 5239; 5549; 5754; 6275; 6280; 6422; 6521; 6653; 6708; 6710; 6768; 6876; 7018; 7070; 7162; 8437; 9260; 10409; 10631; 26509; 83706; 85477; 30846; 25802; 152007; 201294	ACTA2; MYH11; EHD2; PTK7; MYOF; SPTB; EPB42; MAP1B; ECM1; SPTA1; TPBG; ST14; GPLD1; KRT7; L1CAM; RASAL1; LAMB2; APOA1; SORL1; APOE; APOB; SLC4A1; S100A9; A2M; FHL1; FASN; PGM5; C3; APCS; ANXA13; FGG; LGALS1; S100A4; FGB; COCH; ANXA1; LAMA2; PDLIM7; GLIPR2; VCAN; CAMK2G; TACSTD2; UNC13D; TF; THY1; TNC; IGFBP5; EVPL; AKR1B1; PRELP; TAGLN; F2; SFRP1; FN1; POSTN; SFN; BASP1; FLNA; LMOD1; FERMT3; SCIN	4370	1156
9.87659527813e-06	0.000264816210895	GO:0022604	b	5	regulation of cell morphogenesis	301; 335; 348; 1690; 2038; 2147; 2244; 2266; 2316; 2335; 3897; 4070; 4131; 6708; 7070; 8437; 10631; 201294	ANXA1; F2; APOE; FN1; POSTN; EPB42; MAP1B; SPTA1; RASAL1; UNC13D; L1CAM; TACSTD2; FLNA; THY1; FGG; APOA1; FGB; COCH	484	176
1.07926640307e-05	0.000135398876021	GO:0032989	b	3	cellular component morphogenesis	301; 335; 348; 1690; 2038; 2147; 2244; 2266; 2316; 2335; 3897; 3908; 3913; 4070; 4131; 4629; 5239; 6708; 6710; 6768; 7070; 7162; 8437; 9260; 10631; 83706; 25802; 201294	MYH11; SPTB; EPB42; LAMA2; SPTA1; TPBG; ST14; L1CAM; RASAL1; LAMB2; APOA1; APOE; TACSTD2; THY1; FGG; FGB; COCH; ANXA1; MAP1B; PDLIM7; PGM5; POSTN; UNC13D; F2; FN1; FERMT3; FLNA; LMOD1	1103	368
1.14462928218e-05	0.000137355513862	GO:0048518	b	3	positive regulation of biological process	2; 59; 231; 246; 286; 301; 325; 335; 338; 348; 383; 629; 713; 718; 720; 722; 1012; 1215; 1370; 1634; 1690; 1893; 2147; 2194; 2244; 2266; 2273; 2316; 2335; 2810; 2822; 3240; 3273; 3371; 3488; 3507; 3542; 3818; 3827; 3897; 3908; 3956; 3963; 4060; 4070; 4131; 4162; 4239; 4240; 5321; 5360; 5648; 5754; 5874; 6275; 6280; 6422; 6653; 6708; 7018; 7052; 7070; 7123; 7162; 8437; 9260; 9420; 9532; 10409; 10418; 10580; 10631; 10747; 171024; 83706; 116496; 85477; 3426; 30846; 25802; 152007; 201294; 28423	ACTA2; BAG2; CDH13; LUM; EHD2; MFGE8; HP; IGFBP5; MAP1B; ECM1; MASP1; SPTA1; TPBG; ALOX15; GPLD1; SPON1; L1CAM; RASAL1; GLIPR2; APOA1; DCN; CYP7B1; UNC13D; APOE; APOB; PTK7; S100A9; CLEC3B; C4BPA; A2M; SORBS1; FHL1; FASN; C4A; C3; APCS; THY1; FGG; LGALS1; S100A4; FGB; COCH; ANXA1; SORL1; LAMA2; PDLIM7; CFI; KLKB1; RAB27B; MCAM; TACSTD2; CMA1; TF; TNC; FLNA; AKR1B1; TGM2; LGALS7; IGHM; IGHV3-49; PLA2G4A; F2; SFRP1; HRG; FN1; POSTN; ARG1; KNG1; CFB; C1QB; MASP2; SFN; ANK1; BASP1; MFAP4; PLTP; SYNPO2; CPN2; IGLC6; SCIN; LMOD1; FERMT3; NIBAN1	6243	1782
1.24266360064e-05	0.000313589814513	GO:0034114	b	5	regulation of heterotypic cell-cell adhesion	246; 335; 2244; 2266; 7070	ALOX15; FGG; THY1; APOA1; FGB	26	11
1.25303779328e-05	0.000113817599556	GO:0007275	b	2	multicellular organism development	59; 119; 231; 246; 301; 325; 335; 338; 348; 383; 462; 633; 718; 790; 818; 1012; 1215; 1462; 1634; 1893; 2038; 2125; 2147; 2194; 2273; 2316; 2335; 2810; 2822; 3273; 3371; 3488; 3855; 3897; 3908; 3910; 3913; 3956; 4060; 4070; 4131; 4162; 4240; 4629; 5549; 5754; 6275; 6280; 6422; 6521; 6525; 6653; 6708; 6710; 6768; 6876; 7018; 7052; 7070; 7123; 7162; 8437; 8572; 9260; 9420; 9514; 10409; 10631; 85477; 152007	ACTA2; MYH11; CDH13; ADD2; MFGE8; S100A9; SPTB; VCAN; MAP1B; BGN; SPTA1; TPBG; ALOX15; GPLD1; KRT7; ST14; L1CAM; RASAL1; GLIPR2; LAMB2; APOA1; CAD; DCN; APOE; APOB; PTK7; SLC4A1; SERPINC1; CLEC3B; LUM; GAL3ST1; FHL1; FASN; C3; APCS; PRELP; LGALS1; S100A4; ANXA1; SORL1; LAMA2; PDLIM7; LAMA4; EPB42; CAMK2G; PDLIM4; CYP7B1; MCAM; TACSTD2; CMA1; TF; ECM1; TNC; IGFBP5; EVPL; AKR1B1; TGM2; THY1; TAGLN; F2; SFRP1; HRG; FN1; POSTN; ARG1; SMTN; SFN; BASP1; FLNA; SCIN	5363	1412
1.34208915521e-05	0.000261458850236	GO:0002697	b	4	regulation of immune effector process	2; 301; 335; 383; 629; 713; 718; 720; 722; 1370; 2147; 3542; 6318; 3426; 201294	ANXA1; F2; CFI; ARG1; CFB; C1QB; APOA1; IGLC6; C4A; C4BPA; C3; CPN2; UNC13D; A2M; SERPINB4	476	130
1.43847431933e-05	0.000178370815597	GO:0034987	m	4	immunoglobulin receptor binding	2316; 3507; 3542; 28423	FLNA; IGLC6; IGHM; IGHV3-49	92	6
1.64648776922e-05	0.00018934609346	GO:0035239	b	3	tube morphogenesis	301; 338; 348; 718; 1012; 1215; 1634; 1893; 2316; 2335; 2822; 3273; 3371; 4070; 4162; 4240; 5754; 6422; 6768; 7052; 7070	ANXA1; DCN; CDH13; APOE; APOB; MFGE8; FN1; SFRP1; ST14; ECM1; PTK7; TACSTD2; CMA1; GPLD1; MCAM; TNC; C3; FLNA; HRG; TGM2; THY1	812	237
1.71726369598e-05	0.000189585912036	GO:0048583	b	3	regulation of response to stimulus	2; 131; 231; 246; 301; 325; 335; 338; 348; 383; 462; 629; 713; 718; 720; 722; 818; 1012; 1215; 1370; 1634; 1690; 1893; 2147; 2244; 2266; 2316; 2335; 2810; 2822; 3273; 3488; 3507; 3542; 3818; 3827; 3956; 4239; 5321; 5648; 5754; 6275; 6280; 6318; 6422; 6653; 7018; 7052; 7070; 7162; 8437; 9420; 9532; 10516; 10580; 10631; 10747; 83481; 3426; 152007; 201294; 28423	BAG2; CDH13; PTK7; IGFBP5; TGM2; ECM1; MASP1; TPBG; ALOX15; GPLD1; HRG; RASAL1; GLIPR2; FBLN5; APOA1; SERPINB4; DCN; APOE; APOB; SERPINC1; C4BPA; A2M; EPPK1; SORBS1; S100A9; C4A; C3; APCS; THY1; FGG; LGALS1; S100A4; FGB; COCH; ANXA1; SORL1; CFI; KLKB1; CAMK2G; CYP7B1; TF; CMA1; FLNA; AKR1B1; UNC13D; IGHM; IGHV3-49; PLA2G4A; F2; SFRP1; ADH7; FN1; POSTN; ARG1; KNG1; CFB; C1QB; MASP2; SFN; MFAP4; CPN2; IGLC6	4298	1204
1.96987768316e-05	0.000325029817722	GO:1901681	m	2	sulfur compound binding	338; 348; 462; 2147; 2335; 3053; 3273; 3827; 5549; 6422; 7123; 10631; 27232	F2; APOE; APOB; FN1; SERPINC1; CLEC3B; KNG1; POSTN; SFRP1; GNMT; HRG; PRELP; SERPIND1	262	103
2.11508149859e-05	0.000176445950903	GO:0002253	b	2	activation of immune response	2; 325; 338; 629; 713; 718; 720; 722; 1370; 2147; 2244; 2266; 2822; 3507; 3542; 4239; 5648; 6280; 7070; 10747; 3426; 28423	C1QB; IGLC6; MFAP4; A2M; APOB; C4BPA; S100A9; C4A; C3; APCS; THY1; FGG; FGB; IGHV3-49; IGHM; F2; CFI; CFB; MASP1; MASP2; GPLD1; CPN2	759	260
2.26627826848e-05	0.000176445950903	GO:0048771	b	2	tissue remodeling	301; 383; 633; 2316; 3273; 3488; 6422; 7018; 7052	ANXA1; TGM2; SFRP1; ARG1; BGN; IGFBP5; TF; FLNA; HRG	165	50
2.38842009631e-05	0.000253539979455	GO:0009617	b	3	response to bacterium	131; 338; 383; 718; 722; 761; 1634; 1690; 2147; 2244; 3240; 3507; 3542; 5836; 6280; 7018; 28423	DCN; F2; APOB; CA3; C4BPA; HP; IGHV3-49; TF; IGLC6; S100A9; ARG1; C3; ADH7; PYGL; IGHM; FGB; COCH	734	170
2.8608586994e-05	0.000292443333716	GO:0045087	b	3	innate immune response	2; 301; 325; 338; 348; 383; 629; 713; 718; 720; 722; 818; 1690; 2244; 2266; 3507; 3542; 4239; 5648; 6280; 6318; 10747; 3426; 201294; 28423	C1QB; IGLC6; MFAP4; A2M; APOE; APOB; C4BPA; SERPINB4; S100A9; C4A; C3; APCS; FGG; FGB; COCH; ANXA1; CAMK2G; UNC13D; IGHV3-49; IGHM; CFI; ARG1; CFB; MASP1; MASP2	1104	325
3.21315343778e-05	0.000316725124581	GO:0060740	b	3	prostate gland epithelium morphogenesis	3371; 6422; 9420	CYP7B1; SFRP1; TNC	25	3
3.21315343778e-05	0.000593624664517	GO:0030205	b	4	dermatan sulfate metabolic process	633; 1462; 1634	DCN; VCAN; BGN	13	3
3.21315343778e-05	0.000332025855237	GO:0003810	m	4	protein-glutamine gamma-glutamyltransferase activity	2038; 2162; 7052	F13A1; TGM2; EPB42	9	3
3.21315343778e-05	0.000728907106056	GO:0030208	b	5	dermatan sulfate biosynthetic process	633; 1462; 1634	DCN; VCAN; BGN	12	3
3.27283560285e-05	0.000593624664517	GO:0001867	b	4	complement activation, lectin pathway	2; 4239; 5648; 10747	MFAP4; A2M; MASP2; MASP1	12	7
3.28588042722e-05	0.000728907106056	GO:0090207	b	5	regulation of triglyceride metabolic process	335; 348; 718; 2822; 6653	C3; SORL1; APOE; GPLD1; APOA1	37	13
3.3981683266e-05	0.000728907106056	GO:0045597	b	5	positive regulation of cell differentiation	301; 335; 338; 348; 2244; 2266; 2316; 2335; 2810; 3897; 3956; 4070; 4131; 5754; 6280; 6422; 8437; 9260; 85477; 152007; 201294; 30846	EHD2; PTK7; L1CAM; RASAL1; APOA1; APOE; APOB; S100A9; TACSTD2; FGG; FGB; ANXA1; MAP1B; PDLIM7; GLIPR2; UNC13D; LGALS1; SFRP1; FN1; SFN; FLNA; SCIN	969	268
3.44647486693e-05	0.000356135736249	GO:0005509	m	5	calcium ion binding	301; 312; 325; 1012; 1462; 2147; 3697; 5321; 5648; 6275; 6280; 6708; 7123; 8639; 10516; 10747; 85477; 92291; 30846	ANXA1; CDH13; EHD2; CLEC3B; CAPN13; VCAN; F2; MASP2; MASP1; SPTA1; AOC3; S100A9; S100A4; ITIH1; APCS; ANXA13; PLA2G4A; FBLN5; SCIN	718	211
3.56363908534e-05	0.00062482471963	GO:0022603	b	4	regulation of anatomical structure morphogenesis	301; 335; 348; 718; 1215; 1634; 1690; 1893; 2038; 2147; 2244; 2266; 2316; 2335; 3273; 3897; 4070; 4131; 5754; 6422; 6708; 7070; 8437; 10409; 10631; 201294; 30846	EHD2; PTK7; EPB42; ECM1; SPTA1; L1CAM; RASAL1; APOA1; DCN; APOE; TACSTD2; THY1; FGG; FGB; COCH; ANXA1; MAP1B; C3; CMA1; HRG; F2; SFRP1; FN1; POSTN; UNC13D; BASP1; FLNA	1061	371
3.93365777276e-05	0.00037437570527	GO:0048513	b	3	animal organ development	59; 119; 231; 246; 301; 325; 335; 383; 462; 633; 790; 1215; 1634; 1893; 2038; 2125; 2194; 2273; 2316; 2335; 2810; 2822; 3371; 3488; 3855; 3908; 3913; 3956; 4060; 4070; 4629; 5754; 6275; 6422; 6521; 6525; 6653; 6708; 6768; 6876; 7018; 7052; 7070; 7123; 8572; 9260; 9420; 10409; 85477; 152007	ACTA2; MYH11; TGM2; ADD2; PTK7; EPB42; BGN; SPTA1; ALOX15; GPLD1; KRT7; ST14; LAMB2; APOA1; CAD; DCN; SLC4A1; SERPINC1; CLEC3B; LUM; FHL1; FASN; TACSTD2; APCS; THY1; LGALS1; S100A4; ANXA1; SORL1; LAMA2; PDLIM7; GLIPR2; PDLIM4; TF; CMA1; ECM1; TNC; IGFBP5; EVPL; AKR1B1; TAGLN; CYP7B1; SFRP1; FN1; ARG1; SMTN; SFN; BASP1; FLNA; SCIN	3503	917
4.336372443e-05	0.000398946264756	GO:0060560	b	3	developmental growth involved in morphogenesis	348; 2335; 3371; 3897; 3913; 4131; 5754; 6422; 8437; 10631	MAP1B; APOE; PTK7; FN1; POSTN; SFRP1; TNC; L1CAM; RASAL1; LAMB2	225	67
4.5404907618e-05	0.000770418755068	GO:0000902	b	4	cell morphogenesis	301; 335; 348; 1690; 2038; 2147; 2244; 2266; 2316; 2335; 3897; 3908; 3913; 4070; 4131; 6708; 6710; 6768; 7070; 7162; 8437; 9260; 10631; 83706; 201294	SPTB; EPB42; LAMA2; SPTA1; TPBG; ST14; L1CAM; RASAL1; LAMB2; APOA1; APOE; TACSTD2; THY1; FGG; FGB; COCH; ANXA1; MAP1B; PDLIM7; POSTN; UNC13D; F2; FN1; FERMT3; FLNA	1008	334
4.68843027472e-05	0.000417421534137	GO:0097435	b	3	supramolecular fiber organization	119; 246; 335; 348; 1674; 1805; 2316; 4060; 4070; 4131; 4239; 4629; 5239; 6422; 6708; 6710; 7018; 7373; 10516; 10580; 171024; 83481; 85477; 25802	MYH11; DPT; ADD2; SPTB; SPTA1; ALOX15; MFAP4; SORBS1; LUM; FBLN5; APOE; APOA1; EPPK1; TF; MAP1B; DES; PGM5; TACSTD2; SFRP1; COL14A1; SYNPO2; FLNA; LMOD1; SCIN	709	314
4.74853158803e-05	0.000780539879783	GO:0031102	b	4	neuron projection regeneration	335; 2316; 3371; 3913; 4131; 7070	MAP1B; TNC; FLNA; THY1; LAMB2; APOA1	55	22
4.9656690986e-05	0.000791497559353	GO:0007162	b	4	negative regulation of cell adhesion	301; 335; 383; 1012; 3273; 3371; 3827; 3956; 3963; 4070; 10631	ANXA1; CDH13; POSTN; ARG1; KNG1; TACSTD2; TNC; LGALS7; HRG; LGALS1; APOA1	275	82
5.13995182686e-05	0.00105001873034	GO:0006026	b	5	aminoglycan catabolic process	633; 1462; 1634; 2990; 4060; 4969; 5549	DCN; VCAN; BGN; OGN; PRELP; LUM; GUSB	68	32
5.40729062126e-05	0.00105442167115	GO:0000904	b	5	cell morphogenesis involved in differentiation	335; 348; 2244; 2266; 2316; 2335; 3897; 3908; 3913; 4070; 4131; 6708; 6710; 6768; 7070; 7162; 9260; 10631; 83706; 201294	LAMA2; APOE; LAMB2; FN1; POSTN; FERMT3; SPTB; MAP1B; SPTA1; TPBG; ST14; PDLIM7; L1CAM; TACSTD2; FLNA; THY1; FGG; UNC13D; APOA1; FGB	724	237
5.51606375059e-05	0.000475760498488	GO:0050793	b	3	regulation of developmental process	301; 325; 335; 338; 348; 718; 818; 1215; 1634; 1690; 1893; 2038; 2147; 2244; 2266; 2316; 2335; 2810; 3273; 3488; 3897; 3908; 3910; 3956; 4070; 4131; 5754; 6280; 6422; 6653; 6708; 7070; 7162; 8437; 9260; 10409; 10631; 83481; 85477; 30846; 152007; 201294	EHD2; PTK7; EPB42; MAP1B; ECM1; SPTA1; TPBG; L1CAM; RASAL1; GLIPR2; APOA1; DCN; APOE; APOB; EPPK1; S100A9; C3; APCS; THY1; FGG; LGALS1; FGB; COCH; ANXA1; SORL1; LAMA2; PDLIM7; LAMA4; CAMK2G; TACSTD2; CMA1; IGFBP5; HRG; F2; SFRP1; FN1; POSTN; UNC13D; SFN; BASP1; FLNA; SCIN	2592	727
5.83526789638e-05	0.000488040587697	GO:0051239	b	3	regulation of multicellular organismal process	301; 325; 335; 348; 383; 462; 718; 818; 1215; 1264; 1634; 1674; 1893; 2147; 2244; 2266; 2316; 2335; 2810; 2822; 3273; 3488; 3818; 3827; 3897; 3908; 3910; 3956; 3963; 4060; 4070; 4131; 5321; 5754; 6280; 6422; 6653; 7018; 7070; 7162; 7318; 8437; 9260; 10409; 10631; 83481; 85477; 152007	PTK7; DES; MAP1B; ECM1; TPBG; GPLD1; L1CAM; RASAL1; GLIPR2; APOA1; DCN; APOE; SERPINC1; LUM; EPPK1; S100A9; C3; APCS; THY1; FGG; LGALS1; FGB; ANXA1; SORL1; LAMA2; PDLIM7; LAMA4; KLKB1; POSTN; CAMK2G; TACSTD2; CMA1; TF; IGFBP5; HRG; LGALS7; PLA2G4A; F2; SFRP1; CNN1; FN1; UBA7; ARG1; KNG1; SFN; BASP1; FLNA; SCIN	3158	879
6.25603719963e-05	0.00116688693854	GO:0006023	b	5	aminoglycan biosynthetic process	633; 1462; 1634; 4060; 4969; 5549	DCN; VCAN; BGN; OGN; PRELP; LUM	114	23
6.35040057278e-05	0.000928613777799	GO:0048678	b	4	response to axon injury	335; 383; 2316; 3371; 3913; 3956; 4131	MAP1B; ARG1; TNC; FLNA; LGALS1; LAMB2; APOA1	73	33
6.35040057278e-05	0.000928613777799	GO:0044273	b	4	sulfur compound catabolic process	633; 1462; 1634; 4060; 4143; 4969; 5549	DCN; VCAN; MAT1A; BGN; OGN; PRELP; LUM	58	33
6.35553155908e-05	0.000928613777799	GO:0007010	b	4	cytoskeleton organization	119; 246; 286; 301; 335; 348; 1264; 1674; 2038; 2125; 2316; 3273; 4070; 4131; 4629; 5239; 5630; 5754; 6280; 6422; 6525; 6708; 6710; 7018; 7070; 8572; 9260; 171024; 10580; 83481; 85477; 25802; 30846	MYH11; ADD2; PTK7; DES; EPB42; SPTA1; ALOX15; PDLIM7; SORBS1; APOA1; EHD2; APOE; EPPK1; S100A9; TACSTD2; THY1; ANXA1; MAP1B; SPTB; PGM5; PDLIM4; TF; SMTN; EVPL; HRG; SFRP1; CNN1; PRPH; ANK1; SYNPO2; FLNA; LMOD1; SCIN	1405	517
7.63001433589e-05	0.00108469933532	GO:0007160	b	4	cell-matrix adhesion	1012; 2244; 2266; 2335; 3273; 3897; 6422; 7070; 10516; 10580; 10631; 83706	CDH13; SFRP1; FN1; FERMT3; POSTN; FBLN5; L1CAM; SORBS1; HRG; FGG; THY1; FGB	227	101
7.99231706118e-05	0.00110630494057	GO:0045785	b	4	positive regulation of cell adhesion	246; 301; 335; 1012; 2244; 2266; 2316; 2335; 3273; 3956; 6422; 6708; 7052; 7070; 201294	ANXA1; CDH13; SFRP1; FN1; UNC13D; TGM2; SPTA1; ALOX15; THY1; FLNA; HRG; FGG; LGALS1; APOA1; FGB	421	151
8.91250603888e-05	0.000723485784333	GO:0001568	b	3	blood vessel development	59; 301; 338; 348; 718; 1012; 1215; 1634; 1893; 2316; 2335; 2822; 3273; 4162; 4240; 5754; 6422; 7070	ACTA2; ANXA1; CDH13; APOE; APOB; MFGE8; FN1; DCN; SFRP1; ECM1; CMA1; GPLD1; MCAM; PTK7; C3; FLNA; HRG; THY1	665	207
8.91538462929e-05	0.000647851283062	GO:0048646	b	2	anatomical structure formation involved in morphogenesis	301; 718; 1012; 1215; 1634; 1893; 2316; 2335; 2822; 3273; 4162; 4240; 4629; 5239; 5754; 6422; 6768; 7052; 7070; 26509; 30846; 25802; 201294	MYH11; CDH13; EHD2; MFGE8; TGM2; ECM1; ST14; GPLD1; MYOF; DCN; PTK7; C3; THY1; ANXA1; PGM5; MCAM; CMA1; HRG; SFRP1; FN1; UNC13D; FLNA; LMOD1	1063	306
8.91538462929e-05	0.00120243392693	GO:0072359	b	4	circulatory system development	59; 301; 338; 348; 718; 790; 1012; 1215; 1634; 1893; 2316; 2335; 2822; 3273; 4162; 4240; 4629; 5754; 6422; 7070; 8572; 9260; 10409	ACTA2; MYH11; CDH13; MFGE8; ECM1; GPLD1; CAD; DCN; APOE; APOB; PTK7; C3; THY1; ANXA1; PDLIM7; PDLIM4; MCAM; CMA1; HRG; SFRP1; FN1; BASP1; FLNA	1040	306
9.300414887e-05	0.00122300455764	GO:0050865	b	4	regulation of cell activation	301; 348; 383; 2147; 3273; 3507; 3542; 3956; 3963; 5321; 6422; 6708; 7070; 201294; 28423	ANXA1; F2; APOE; PLA2G4A; ARG1; UNC13D; SPTA1; IGLC6; SFRP1; THY1; IGHV3-49; LGALS7; HRG; LGALS1; IGHM	638	153
0.000100770460873	0.000686498764695	GO:0006955	b	2	immune response	2; 246; 301; 325; 335; 338; 348; 383; 462; 629; 713; 718; 720; 722; 818; 1370; 1690; 1893; 2147; 2244; 2266; 2822; 2990; 3240; 3273; 3507; 3542; 3956; 4239; 5321; 5648; 5836; 6280; 6318; 7018; 7070; 10747; 10970; 3426; 201294; 28423	HP; ECM1; MASP1; ALOX15; GPLD1; APOA1; SERPINB4; APOE; APOB; SERPINC1; C4BPA; A2M; S100A9; C4A; C3; APCS; THY1; FGG; LGALS1; FGB; COCH; ANXA1; CAMK2G; TF; UNC13D; IGHV3-49; HRG; IGHM; PLA2G4A; F2; CFI; ARG1; CFB; C1QB; MASP2; MFAP4; CPN2; IGLC6; GUSB; CKAP4; PYGL	2409	721
0.000101688164185	0.00130458474052	GO:0042742	b	4	defense response to bacterium	1690; 2147; 2244; 3240; 3507; 3542; 6280; 7018; 28423	F2; HP; IGLC6; S100A9; IGHV3-49; TF; IGHM; FGB; COCH	363	60
0.000104078780811	0.000751680083634	GO:0044420	c	2	extracellular matrix component	3371; 3913; 4060; 4239; 10516; 7373	COL14A1; MFAP4; TNC; LAMB2; LUM; FBLN5	55	25
0.000106416931803	0.00133274538401	GO:0042127	b	4	regulation of cell proliferation	231; 301; 348; 383; 1012; 1264; 1805; 1893; 2147; 2316; 2335; 2810; 2822; 3273; 3371; 3488; 3963; 4969; 5321; 5742; 6422; 6708; 7052; 7162; 9420; 83481; 85477; 127435	CDH13; DPT; PTGS1; ECM1; SPTA1; TPBG; TGM2; GPLD1; AKR1B1; PODN; APOE; HRG; EPPK1; ANXA1; CYP7B1; TNC; IGFBP5; PLA2G4A; LGALS7; F2; SFRP1; CNN1; FN1; ARG1; SFN; OGN; FLNA; SCIN	1598	417
0.000108838329939	0.000858267973236	GO:0030036	b	3	actin cytoskeleton organization	119; 246; 301; 335; 1264; 2316; 3273; 4070; 4629; 5239; 5754; 6422; 6525; 6708; 6710; 7018; 8572; 9260; 10580; 171024; 85477; 30846; 25802	MYH11; ADD2; PTK7; SPTB; SPTA1; ALOX15; SORBS1; APOA1; EHD2; TF; ANXA1; PDLIM7; PGM5; PDLIM4; TACSTD2; SMTN; HRG; SFRP1; CNN1; SYNPO2; FLNA; LMOD1; SCIN	691	310
