p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000124694869353	0.00172624459761	GO:0033993	b	4	response to lipid	207; 929; 1410; 3371; 3490; 4131; 4353; 4360; 5105; 6422; 7369; 7412; 10631	MRC1; MAP1B; PCK1; POSTN; MPO; UMOD; CRYAB; AKT1; CD14; SFRP1; IGFBP7; TNC; VCAM1	863	260
0.000130507303181	0.00166396811556	GO:0043394	m	3	proteoglycan binding	2335; 3371; 4035; 5788	LRP1; PTPRC; TNC; FN1	36	18
0.000140067389593	0.00158743041539	GO:0009611	b	3	response to wounding	240; 2162; 2335; 3371; 3690; 3936; 4035; 4131; 5270; 5359; 139818; 10631; 83706	ITGB3; LRP1; FN1; PLSCR1; FERMT3; ALOX5; MAP1B; POSTN; TNC; F13A1; LCP1; DOCK11; SERPINE2	687	263
0.000150025026926	0.00162299801857	GO:0048583	b	3	regulation of response to stimulus	183; 207; 240; 563; 720; 730; 929; 1215; 1410; 2200; 2335; 3071; 3490; 3689; 3690; 3958; 4035; 4052; 4318; 5105; 5270; 5359; 5788; 6422; 7052; 7412; 7837; 9770; 10516; 10631; 51473; 57333; 63916	TGM2; NCKAP1L; RASSF2; CRYAB; AKT1; PCK1; FBLN5; AGT; SERPINE2; C4A; C7; ITGB3; ITGB2; RCN3; LTBP1; ALOX5; FBN1; POSTN; CMA1; SFRP1; IGFBP7; LGALS3; DCDC2; LRP1; FN1; PLSCR1; AZGP1; CD14; PTPRC; ELMO2; MMP9; PXDN; VCAM1	4298	1204
0.000163405715383	0.000574946035606	GO:0001776	b	2	leukocyte homeostasis	207; 3071; 139818; 11151	AKT1; NCKAP1L; CORO1A; DOCK11	78	19
0.000163405715383	0.00219359793681	GO:0030199	b	4	collagen fibril organization	871; 7837; 79709; 30008	SERPINH1; COLGALT1; EFEMP2; PXDN	53	19
0.000181333306986	0.00500177705104	GO:0061756	b	5	leukocyte adhesion to vascular endothelial cell	240; 3689; 7412	ALOX5; ITGB2; VCAM1	44	8
0.000189773309276	0.00240510146718	GO:0097305	b	4	response to alcohol	207; 929; 3371; 3490; 6422; 7412; 9563	SFRP1; H6PD; AKT1; CD14; IGFBP7; TNC; VCAM1	232	80
0.000190019303276	0.00240510146718	GO:0051240	b	4	positive regulation of multicellular organismal process	183; 207; 240; 929; 1215; 2335; 3071; 3689; 3690; 3958; 4035; 4131; 4318; 5105; 5270; 5788; 10631; 30008	EFEMP2; ITGB3; NCKAP1L; FN1; POSTN; MAP1B; ALOX5; LRP1; CD14; PCK1; AKT1; CMA1; ITGB2; PTPRC; MMP9; LGALS3; AGT; SERPINE2	1722	473
0.000194973657	0.00201755349418	GO:0002263	b	3	cell activation involved in immune response	240; 929; 1509; 3071; 3689; 3936; 3958; 4035; 4318; 4353; 5105; 5788; 139818; 10970; 11151	NCKAP1L; CORO1A; MPO; ALOX5; LRP1; CTSD; PCK1; CD14; ITGB2; PTPRC; MMP9; LGALS3; LCP1; DOCK11; CKAP4	727	349
0.00020190592415	0.00242561019348	GO:0035987	b	4	endodermal cell differentiation	1284; 2335; 3689; 4318	ITGB2; COL4A2; FN1; MMP9	44	20
0.000202590467627	0.00242561019348	GO:0007369	b	4	gastrulation	1284; 2335; 3689; 3690; 4318; 6422	ITGB3; SFRP1; FN1; ITGB2; COL4A2; MMP9	174	57
0.000202590467627	0.00515826498343	GO:0002526	b	5	acute inflammatory response	720; 730; 2335; 5359; 7412; 9332	FN1; PLSCR1; CD163; VCAM1; C7; C4A	224	57
0.000212554240617	0.00146131040424	GO:0098552	c	2	side of membrane	207; 563; 929; 3689; 3694; 4240; 5270; 5788; 7412; 9332	ITGB2; MFGE8; ITGB6; AZGP1; CD163; AKT1; CD14; PTPRC; VCAM1; SERPINE2	629	169
0.000217775073012	0.00251776912551	GO:2000145	b	4	regulation of cell motility	183; 207; 2335; 3071; 3690; 3958; 4035; 4318; 5270; 5788; 6422; 10631; 11151; 83706	ITGB3; NCKAP1L; FN1; POSTN; FERMT3; SFRP1; CORO1A; AKT1; LRP1; PTPRC; MMP9; LGALS3; AGT; SERPINE2	930	313
0.000221654618273	0.00251776912551	GO:0060326	b	4	cell chemotaxis	240; 3071; 3689; 3958; 7412; 11151; 63916	NCKAP1L; ALOX5; ITGB2; CORO1A; VCAM1; LGALS3; ELMO2	305	82
0.000230174211455	0.00254917939187	GO:0071694	b	4	maintenance of protein location in extracellular region	2200; 4052	LTBP1; FBN1	8	2
0.000230174211455	0.0054419759994	GO:0035655	b	5	interleukin-18-mediated signaling pathway	207; 240	AKT1; ALOX5	9	2
0.000234066160766	0.00224976468726	GO:0009991	b	3	response to extracellular stimulus	207; 2182; 3371; 4131; 4353; 5105; 5788; 6422; 7412; 10631	MAP1B; PCK1; POSTN; MPO; ACSL4; AKT1; SFRP1; PTPRC; VCAM1; TNC	515	171
0.000244854025181	0.00224976468726	GO:1901700	b	3	response to oxygen-containing compound	207; 929; 1215; 1410; 2200; 2983; 3371; 3490; 4035; 4131; 4318; 4353; 4360; 5105; 6422; 7369; 7412; 9563; 10516; 10631	MRC1; MAP1B; LRP1; POSTN; MPO; SFRP1; CRYAB; CMA1; UMOD; FBN1; AKT1; CD14; PCK1; GUCY1B1; TNC; MMP9; FBLN5; VCAM1; H6PD; IGFBP7	1592	572
0.000245772612894	0.00224976468726	GO:0001704	b	3	formation of primary germ layer	1284; 2335; 3689; 3690; 4318	ITGB3; ITGB2; COL4A2; FN1; MMP9	111	38
0.00024654316711	0.00266386885439	GO:0001706	b	4	endoderm formation	1284; 2335; 3689; 4318	ITGB2; COL4A2; FN1; MMP9	53	21
0.000279315133362	0.00170692581499	GO:0071944	c	2	cell periphery	207; 563; 720; 730; 929; 1410; 2182; 2335; 3071; 3689; 3690; 3694; 3936; 3958; 4035; 4131; 4240; 4360; 5270; 5359; 5788; 6422; 7045; 7052; 7369; 7412; 8572; 8714; 9332; 9770; 10970; 11151; 116496; 51473; 23166	TGM2; NCKAP1L; STAB1; MFGE8; RASSF2; CRYAB; MAP1B; AKT1; CORO1A; NIBAN1; SERPINE2; MRC1; C4A; C7; PDLIM4; ITGB3; ITGB2; ITGB6; UMOD; LRP1; VCAM1; LGALS3; LCP1; DCDC2; SFRP1; FN1; PLSCR1; AZGP1; CD163; ACSL4; CD14; PTPRC; TGFBI; CKAP4; ABCC3	5888	1354
0.000285684382316	0.00251082545658	GO:0072593	b	3	reactive oxygen species metabolic process	183; 207; 240; 1410; 3689; 4353; 7837; 10516	ITGB2; MPO; ALOX5; CRYAB; AKT1; FBLN5; AGT; PXDN	269	113
0.000295391230186	0.00251082545658	GO:0009612	b	3	response to mechanical stimulus	207; 3371; 4131; 4353; 5270; 10631	MAP1B; POSTN; MPO; AKT1; TNC; SERPINE2	202	61
0.000309990119589	0.0029670482875	GO:0044433	c	3	cytoplasmic vesicle part	240; 929; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 4353; 4360; 5788; 8572; 9332; 9871; 10970; 11151; 83706; 23166; 26002	NCKAP1L; STAB1; CORO1A; MOXD1; F13A1; MRC1; PDLIM4; ITGB3; ITGB2; ALOX5; CTSD; FERMT3; LGALS3; LRP1; FN1; SEC24D; MPO; CD163; CD14; PTPRC; MMP9; CKAP4	1547	676
0.00031861598513	0.00621301171004	GO:0046872	m	4	metal ion binding	240; 1410; 1462; 2162; 2200; 2202; 2983; 3689; 3936; 4035; 4052; 4147; 4171; 4318; 4353; 5105; 5359; 7052; 7369; 7837; 8572; 9871; 10516; 10631; 114757; 119587; 23166; 57333; 26002; 30008	TGM2; PCK1; STAB1; EFEMP2; CRYAB; MATN2; MOXD1; F13A1; FBLN5; CYGB; CPXM2; PDLIM4; ITGB2; RCN3; LTBP1; EFEMP1; VCAN; ALOX5; UMOD; FBN1; SEC24D; MCM2; LCP1; LRP1; POSTN; PLSCR1; MPO; GUCY1B1; MMP9; PXDN	4259	1085
0.000319944564035	0.00666649415799	GO:0051130	b	5	positive regulation of cellular component organization	183; 720; 929; 2335; 3009; 3071; 3936; 3958; 4035; 4131; 4240; 4318; 5788; 6422; 139818; 11151; 79709; 30008	EFEMP2; MAP1B; NCKAP1L; MFGE8; FN1; SFRP1; LRP1; CORO1A; COLGALT1; CD14; H1-5; PTPRC; C4A; MMP9; LGALS3; LCP1; AGT; DOCK11	1270	493
0.000322247451746	0.00666649415799	GO:0051249	b	5	regulation of lymphocyte activation	207; 3071; 3958; 5105; 5788; 6422; 7412; 11151	SFRP1; CORO1A; PCK1; AKT1; NCKAP1L; PTPRC; VCAM1; LGALS3	518	115
0.000335627941172	0.00184595367645	GO:0005886	c	2	plasma membrane	207; 563; 720; 730; 929; 1410; 2182; 2335; 3071; 3689; 3690; 3694; 3936; 3958; 4035; 4131; 4240; 4360; 5270; 5359; 5788; 6422; 7045; 7052; 7369; 7412; 8572; 8714; 9332; 9770; 10970; 11151; 116496; 23166	TGM2; NCKAP1L; STAB1; MFGE8; RASSF2; CRYAB; MAP1B; AKT1; CORO1A; NIBAN1; SERPINE2; MRC1; C4A; C7; PDLIM4; ITGB3; ITGB2; ITGB6; UMOD; LRP1; VCAM1; LGALS3; LCP1; SFRP1; FN1; PLSCR1; AZGP1; CD163; ACSL4; CD14; PTPRC; TGFBI; CKAP4; ABCC3	5778	1309
0.000342003270655	0.00280678546262	GO:0051239	b	3	regulation of multicellular organismal process	183; 207; 240; 929; 1215; 1284; 2200; 2202; 2335; 3071; 3689; 3690; 3694; 3958; 4035; 4052; 4131; 4318; 5105; 5270; 5788; 6422; 9770; 10631; 23166; 30008	NCKAP1L; STAB1; RASSF2; MAP1B; AKT1; PCK1; AGT; SERPINE2; ITGB3; ITGB2; LTBP1; ITGB6; EFEMP1; ALOX5; EFEMP2; FBN1; POSTN; CMA1; LRP1; COL4A2; LGALS3; SFRP1; FN1; CD14; PTPRC; MMP9	3158	879
0.000353719919764	0.00373090296322	GO:0051336	b	4	regulation of hydrolase activity	183; 207; 720; 871; 1410; 1509; 2335; 3071; 3958; 4035; 4171; 4318; 5270; 5359; 5788; 6422; 139818; 57333	NCKAP1L; RCN3; FN1; PLSCR1; CRYAB; SFRP1; CTSD; AKT1; LRP1; PTPRC; C4A; MMP9; LGALS3; SERPINH1; AGT; DOCK11; SERPINE2; MCM2	1295	497
0.000363062886041	0.00374039205851	GO:0048523	b	4	negative regulation of cellular process	183; 207; 240; 563; 720; 871; 929; 1410; 2200; 2202; 3009; 3071; 3371; 3490; 3689; 3690; 3958; 4035; 4052; 4131; 4171; 4318; 4353; 5270; 5359; 5788; 6422; 7045; 7369; 7837; 9770; 10631; 11151; 116496; 30008	NCKAP1L; EFEMP2; RASSF2; CRYAB; MAP1B; AKT1; CORO1A; AGT; NIBAN1; SERPINE2; H1-5; C4A; ITGB3; ITGB2; LTBP1; EFEMP1; ALOX5; UMOD; FBN1; POSTN; SFRP1; MCM2; TNC; LGALS3; LRP1; PLSCR1; AZGP1; MPO; CD14; PTPRC; MMP9; TGFBI; SERPINH1; PXDN; IGFBP7	4836	1371
0.000375256944156	0.00297703842364	GO:0032879	b	3	regulation of localization	183; 207; 240; 720; 929; 1410; 1509; 2182; 2335; 3071; 3689; 3690; 3936; 3958; 4035; 4131; 4240; 4318; 5270; 5359; 5788; 6422; 7369; 10631; 11151; 83706	NCKAP1L; MFGE8; CRYAB; MAP1B; AKT1; CORO1A; AGT; SERPINE2; C4A; ITGB3; ITGB2; ALOX5; UMOD; CTSD; POSTN; SFRP1; LGALS3; LCP1; LRP1; FN1; PLSCR1; ACSL4; CD14; PTPRC; MMP9; FERMT3	2686	884
0.000380098785672	0.00382690368302	GO:0043029	b	4	T cell homeostasis	207; 3071; 11151	AKT1; NCKAP1L; CORO1A	36	10
0.00038420057136	0.00130353765283	GO:0001503	b	2	ossification	207; 240; 1462; 3371; 4318; 6422; 9770; 6320	SFRP1; ALOX5; RASSF2; VCAN; CLEC11A; AKT1; TNC; MMP9	388	118
0.000392147541943	0.00386047469068	GO:0051094	b	4	positive regulation of developmental process	183; 207; 240; 1215; 2335; 3071; 3689; 3958; 4035; 4131; 5105; 5270; 5788; 6422; 30008	EFEMP2; MAP1B; NCKAP1L; FN1; SFRP1; ALOX5; LRP1; PCK1; AKT1; CMA1; ITGB2; PTPRC; LGALS3; AGT; SERPINE2	1349	372
0.000406890340763	0.00391853089039	GO:0042110	b	4	T cell activation	207; 3071; 3936; 3958; 5105; 5788; 7412; 11151	NCKAP1L; CORO1A; AKT1; PCK1; PTPRC; VCAM1; LGALS3; LCP1	472	119
0.00041873900589	0.00815309476173	GO:0030307	b	5	positive regulation of cell growth	207; 2335; 3009; 4035; 4131; 6422	MAP1B; SFRP1; FN1; LRP1; AKT1; H1-5	158	65
0.000422308699327	0.00324224098193	GO:0010035	b	3	response to inorganic substance	207; 929; 1410; 2983; 4131; 4318; 4353; 5359; 7369; 7412; 10516	MAP1B; PLSCR1; MPO; UMOD; CRYAB; AKT1; CD14; GUCY1B1; MMP9; FBLN5; VCAM1	535	219
0.000426283189407	0.00671396023315	GO:0005887	c	4	integral component of plasma membrane	730; 3071; 3689; 3690; 3694; 4035; 4360; 5359; 5788; 7412; 9332; 23166	MRC1; ITGB3; NCKAP1L; STAB1; ITGB6; CD163; PLSCR1; ITGB2; LRP1; PTPRC; VCAM1; C7	1661	256
0.000442208953969	0.00416805460869	GO:0001817	b	4	regulation of cytokine production	183; 240; 929; 2335; 3071; 3694; 4035; 4052; 5788; 10631	NCKAP1L; LTBP1; FN1; ITGB6; ALOX5; POSTN; CD14; LRP1; PTPRC; AGT	706	185
0.000465972172107	0.0043005348384	GO:0043086	b	4	negative regulation of catalytic activity	183; 207; 720; 871; 1410; 3071; 3958; 4035; 4171; 4318; 5270; 5788; 6422	NCKAP1L; SFRP1; CRYAB; AKT1; LRP1; PTPRC; C4A; MMP9; LGALS3; SERPINH1; AGT; SERPINE2; MCM2	791	297
0.000467793274606	0.00347921247988	GO:0040012	b	3	regulation of locomotion	183; 207; 2335; 3071; 3690; 3958; 4035; 4318; 5270; 5788; 6422; 10631; 11151; 83706	ITGB3; NCKAP1L; FN1; POSTN; FERMT3; SFRP1; CORO1A; AKT1; LRP1; PTPRC; MMP9; LGALS3; AGT; SERPINE2	1001	337
0.000483125523849	0.00158265257813	GO:0065008	b	2	regulation of biological quality	183; 207; 240; 563; 730; 1215; 1410; 2162; 2182; 2200; 2335; 3009; 3071; 3689; 3690; 3694; 4035; 4052; 4131; 4353; 5105; 5270; 5359; 5788; 6422; 7052; 7369; 139818; 9563; 9770; 10631; 11151; 83706; 57333; 26002	TGM2; NCKAP1L; RASSF2; CRYAB; MAP1B; H6PD; AKT1; PCK1; MOXD1; F13A1; AGT; DOCK11; SERPINE2; H1-5; C7; ITGB3; ITGB2; RCN3; LTBP1; ITGB6; ALOX5; UMOD; FBN1; POSTN; CMA1; SFRP1; LRP1; FN1; PLSCR1; AZGP1; MPO; ACSL4; CORO1A; PTPRC; FERMT3	4060	1390
0.000483200476592	0.00436852675776	GO:0032496	b	4	response to lipopolysaccharide	207; 929; 4353; 4360; 5105; 7369; 7412	MRC1; PCK1; MPO; UMOD; AKT1; CD14; VCAM1	318	93
0.000493874354882	0.00356188171096	GO:0060560	b	3	developmental growth involved in morphogenesis	2335; 3371; 4035; 4131; 6422; 10631	MAP1B; SFRP1; FN1; POSTN; LRP1; TNC	225	67
0.000495196642295	0.00643755634984	GO:0048018	m	4	receptor ligand activity	183; 2200; 2202; 3958; 6320	EFEMP1; LGALS3; AGT; CLEC11A; FBN1	493	44
0.000507210231749	0.00492265249289	GO:0043169	m	3	cation binding	240; 1410; 1462; 2162; 2200; 2202; 2983; 3689; 3936; 4035; 4052; 4147; 4171; 4318; 4353; 5105; 5359; 7052; 7369; 7837; 8572; 9871; 10516; 10631; 114757; 119587; 23166; 57333; 26002; 30008	TGM2; PCK1; STAB1; EFEMP2; CRYAB; MATN2; MOXD1; F13A1; FBLN5; CYGB; CPXM2; PDLIM4; ITGB2; RCN3; LTBP1; EFEMP1; VCAN; ALOX5; UMOD; FBN1; SEC24D; MCM2; LCP1; LRP1; POSTN; PLSCR1; MPO; GUCY1B1; MMP9; PXDN	4346	1113
0.000511895152566	0.00453539105173	GO:0051270	b	4	regulation of cellular component movement	183; 207; 2335; 3071; 3690; 3958; 4035; 4318; 5270; 5788; 6422; 10631; 11151; 83706	ITGB3; NCKAP1L; FN1; POSTN; FERMT3; SFRP1; CORO1A; AKT1; LRP1; PTPRC; MMP9; LGALS3; AGT; SERPINE2	1013	340
0.000535183082522	0.00464874716779	GO:0030098	b	4	lymphocyte differentiation	3071; 5105; 5788; 6422; 7412; 139818	PCK1; NCKAP1L; SFRP1; PTPRC; VCAM1; DOCK11	355	68
0.000550073770581	0.00468171482303	GO:0002237	b	4	response to molecule of bacterial origin	207; 929; 4353; 4360; 5105; 7369; 7412	MRC1; PCK1; MPO; UMOD; AKT1; CD14; VCAM1	336	95
0.000550073770581	0.00987976469302	GO:0002696	b	5	positive regulation of leukocyte activation	207; 3071; 3689; 5105; 5788; 7412; 11151	PCK1; CORO1A; ITGB2; AKT1; NCKAP1L; PTPRC; VCAM1	409	95
0.000567116402318	0.00987976469302	GO:0050727	b	5	regulation of inflammatory response	183; 240; 720; 730; 1215; 4318; 5788; 7052	TGM2; ALOX5; CMA1; PTPRC; C4A; MMP9; AGT; C7	474	125
0.000573432478906	0.00468171482303	GO:0042060	b	4	wound healing	240; 2162; 2335; 3371; 3690; 3936; 5270; 5359; 139818; 10631; 83706	ITGB3; FN1; PLSCR1; FERMT3; ALOX5; POSTN; TNC; F13A1; LCP1; DOCK11; SERPINE2	576	227
0.000579135587399	0.00492265249289	GO:0004888	m	3	transmembrane signaling receptor activity	929; 2202; 3689; 4052; 4360; 5788	MRC1; ITGB2; LTBP1; EFEMP1; CD14; PTPRC	1314	69
0.000581251275997	0.00468171482303	GO:0007492	b	4	endoderm development	1284; 2335; 3689; 4318	ITGB2; COL4A2; FN1; MMP9	76	26
0.000581251275997	0.00468171482303	GO:0034113	b	4	heterotypic cell-cell adhesion	3689; 3690; 5788; 7412	ITGB3; ITGB2; PTPRC; VCAM1	60	26
0.000610875498098	0.0048190003271	GO:0002366	b	4	leukocyte activation involved in immune response	240; 929; 1509; 3071; 3689; 3936; 3958; 4318; 4353; 5105; 5788; 139818; 10970; 11151	NCKAP1L; CORO1A; MPO; ALOX5; CTSD; PCK1; CD14; ITGB2; PTPRC; MMP9; LGALS3; LCP1; DOCK11; CKAP4	723	346
0.000618672669568	0.00433070868698	GO:0040008	b	3	regulation of growth	183; 207; 1410; 2335; 3009; 3490; 4035; 4131; 5270; 6422	MAP1B; LRP1; FN1; SFRP1; CRYAB; AKT1; H1-5; IGFBP7; AGT; SERPINE2	633	193
0.000640724956832	0.0048190003271	GO:0060627	b	4	regulation of vesicle-mediated transport	720; 929; 3071; 3689; 3690; 3958; 4035; 4240; 5359; 5788; 11151	ITGB3; NCKAP1L; MFGE8; PLSCR1; LRP1; CORO1A; CD14; ITGB2; PTPRC; C4A; LGALS3	530	230
0.000645557440251	0.0106839756361	GO:0045597	b	5	positive regulation of cell differentiation	183; 207; 2335; 3071; 3958; 4035; 4131; 5105; 5270; 5788; 6422; 30008	EFEMP2; MAP1B; NCKAP1L; FN1; SFRP1; PCK1; AKT1; LRP1; PTPRC; LGALS3; AGT; SERPINE2	969	268
0.000647680938571	0.00205098963881	GO:0016043	b	2	cellular component organization	183; 207; 720; 871; 929; 1215; 1284; 1306; 1410; 1462; 2182; 2200; 2335; 3009; 3071; 3371; 3490; 3689; 3690; 3694; 3936; 3958; 4035; 4131; 4171; 4172; 4240; 4318; 4353; 5270; 5359; 5788; 6422; 7045; 7369; 7412; 7837; 8572; 139818; 9871; 10516; 10631; 11151; 79709; 83706; 51473; 30008; 63916	FERMT3; NCKAP1L; MFGE8; VCAN; MAP1B; AKT1; CORO1A; FBLN5; AGT; DOCK11; SERPINE2; EFEMP2; H1-5; C4A; VCAM1; PDLIM4; ITGB3; ITGB2; ITGB6; CRYAB; POSTN; UMOD; COLGALT1; FBN1; SEC24D; CMA1; SFRP1; MCM3; IGFBP7; TNC; LGALS3; LCP1; DCDC2; COL15A1; LRP1; FN1; PLSCR1; MPO; MCM2; ACSL4; CD14; PTPRC; ELMO2; MMP9; TGFBI; SERPINH1; PXDN; COL4A2	6619	2215
0.000654937444106	0.00825221179573	GO:0005783	c	4	endoplasmic reticulum	720; 871; 1284; 1306; 1462; 2182; 2200; 2335; 3371; 3490; 4052; 4240; 5105; 7052; 7369; 7412; 7837; 9563; 9871; 10970; 79709; 57333; 26002	TGM2; PCK1; MFGE8; VCAN; H6PD; COLGALT1; MOXD1; C4A; RCN3; LTBP1; UMOD; FBN1; SEC24D; IGFBP7; TNC; COL15A1; FN1; COL4A2; ACSL4; PXDN; SERPINH1; CKAP4; VCAM1	1976	762
0.000681671307114	0.0048190003271	GO:0085029	b	4	extracellular matrix assembly	183; 10516; 30008	AGT; EFEMP2; FBLN5	29	12
0.000681671307114	0.0048190003271	GO:0034694	b	4	response to prostaglandin	207; 3371; 6422	AKT1; SFRP1; TNC	30	12
0.000683678718105	0.00207330721344	GO:0060384	b	2	innervation	5270; 7412	VCAM1; SERPINE2	23	3
0.000683678718105	0.00451987596969	GO:0060740	b	3	prostate gland epithelium morphogenesis	3371; 6422	SFRP1; TNC	25	3
0.000683678718105	0.00451987596969	GO:1902292	b	3	cell cycle DNA replication initiation	4171; 4172	MCM3; MCM2	6	3
0.000683678718105	0.00572580926413	GO:0071953	c	3	elastic fiber	10516; 30008	EFEMP2; FBLN5	5	3
0.000683678718105	0.0048190003271	GO:0071692	b	4	protein localization to extracellular region	2200; 4052	LTBP1; FBN1	9	3
0.000683678718105	0.0048190003271	GO:1902315	b	4	nuclear cell cycle DNA replication initiation	4171; 4172	MCM3; MCM2	6	3
0.000683678718105	0.0048190003271	GO:1902975	b	4	mitotic DNA replication initiation	4171; 4172	MCM3; MCM2	6	3
0.000683678718105	0.00666586750152	GO:0003810	m	4	protein-glutamine gamma-glutamyltransferase activity	2162; 7052	F13A1; TGM2	9	3
0.000685320588278	0.0048190003271	GO:0045055	b	4	regulated exocytosis	240; 929; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4318; 4353; 5788; 10970; 11151; 83706	ITGB3; NCKAP1L; CORO1A; FN1; MPO; ALOX5; CTSD; FERMT3; CD14; ITGB2; PTPRC; MMP9; LGALS3; F13A1; CKAP4	786	392
0.000698377166633	0.00207330721344	GO:0001816	b	2	cytokine production	183; 240; 929; 2335; 3071; 3694; 4035; 4052; 5788; 10631	NCKAP1L; LTBP1; FN1; ITGB6; ALOX5; POSTN; CD14; LRP1; PTPRC; AGT	746	196
0.000705440223372	0.00488296904616	GO:0007167	b	4	enzyme linked receptor protein signaling pathway	183; 207; 1284; 2200; 2202; 3071; 3690; 3694; 4035; 4052; 4318; 6422; 9770; 63916	ITGB3; NCKAP1L; RASSF2; LTBP1; ITGB6; EFEMP1; SFRP1; FBN1; AKT1; LRP1; COL4A2; MMP9; AGT; ELMO2	1047	351
0.000740630902405	0.00502330083934	GO:0019221	b	4	cytokine-mediated signaling pathway	207; 240; 2162; 2335; 3689; 3936; 4318; 5788; 7369; 7412; 7837	ITGB2; FN1; ALOX5; UMOD; AKT1; PTPRC; VCAM1; MMP9; F13A1; LCP1; PXDN	790	234
0.000748392450105	0.00502330083934	GO:0031667	b	4	response to nutrient levels	207; 2182; 3371; 4131; 4353; 5105; 6422; 7412; 10631	MAP1B; PCK1; POSTN; MPO; ACSL4; AKT1; SFRP1; VCAM1; TNC	489	163
0.000749888582494	0.0118196724193	GO:0050867	b	5	positive regulation of cell activation	207; 3071; 3689; 5105; 5788; 7412; 11151	PCK1; CORO1A; ITGB2; AKT1; NCKAP1L; PTPRC; VCAM1	422	100
0.000754759915538	0.00217279369624	GO:0009628	b	2	response to abiotic stimulus	207; 929; 1410; 3371; 3490; 3694; 4131; 4318; 4353; 5105; 5270; 5788; 6422; 7369; 7412; 10631	MAP1B; PCK1; POSTN; ITGB6; MPO; UMOD; CRYAB; AKT1; CD14; SFRP1; PTPRC; IGFBP7; TNC; MMP9; SERPINE2; VCAM1	1213	439
0.000774482215334	0.00490382645199	GO:0048518	b	3	positive regulation of biological process	183; 207; 240; 563; 720; 730; 929; 1215; 1509; 2182; 2335; 3009; 3071; 3371; 3689; 3690; 3936; 3958; 4035; 4131; 4240; 4318; 5105; 5270; 5359; 5788; 6422; 7052; 7412; 139818; 9770; 10631; 11151; 79709; 83706; 116496; 51473; 57333; 30008; 63916; 6320	TGM2; NCKAP1L; MFGE8; RASSF2; MAP1B; AKT1; PCK1; AGT; DOCK11; SERPINE2; NIBAN1; H1-5; C4A; C7; ITGB3; ITGB2; RCN3; ALOX5; EFEMP2; CTSD; CLEC11A; COLGALT1; POSTN; CMA1; SFRP1; VCAM1; TNC; LGALS3; LCP1; DCDC2; LRP1; FN1; PLSCR1; AZGP1; ACSL4; CD14; CORO1A; PTPRC; ELMO2; MMP9; FERMT3	6243	1782
0.000776733772299	0.00513571733028	GO:0006915	b	4	apoptotic process	183; 207; 929; 1410; 1509; 3071; 3689; 3958; 4035; 4171; 4318; 4353; 5359; 5788; 6422; 7052; 7369; 9770; 11151; 63916	TGM2; NCKAP1L; RASSF2; PLSCR1; CRYAB; CORO1A; LRP1; CTSD; UMOD; AKT1; CD14; ITGB2; PTPRC; MCM2; MMP9; LGALS3; MPO; SFRP1; AGT; ELMO2	1915	624
0.000777887156924	0.00217350823258	GO:0014823	b	2	response to activity	183; 1284; 5105; 10631	PCK1; POSTN; AGT; COL4A2	69	28
0.000782963887293	0.00490382645199	GO:0002682	b	3	regulation of immune system process	207; 563; 720; 730; 929; 2200; 3071; 3689; 3958; 5105; 5359; 5788; 6422; 7412; 9770; 11151; 63916	NCKAP1L; RASSF2; PLSCR1; AZGP1; SFRP1; CORO1A; FBN1; PCK1; AKT1; CD14; ITGB2; PTPRC; C4A; LGALS3; C7; ELMO2; VCAM1	1722	485
0.000846786879159	0.00551656746275	GO:1901701	b	4	cellular response to oxygen-containing compound	207; 929; 1215; 2200; 2983; 3371; 4035; 4131; 4318; 4353; 4360; 5105; 6422; 7412; 10516	MRC1; MAP1B; LRP1; MPO; SFRP1; CMA1; FBN1; AKT1; CD14; PCK1; GUCY1B1; TNC; MMP9; FBLN5; VCAM1	1112	400
0.0008532352233	0.0128373117687	GO:0030097	b	5	hemopoiesis	2200; 3071; 3694; 3958; 4318; 5105; 5788; 6422; 7412; 139818; 9770	PCK1; RASSF2; ITGB6; SFRP1; FBN1; NCKAP1L; PTPRC; VCAM1; MMP9; LGALS3; DOCK11	890	238
0.000876478414288	0.00407768996094	GO:0005044	m	2	scavenger receptor activity	4035; 9332; 23166	CD163; LRP1; STAB1	47	13
0.000876478414288	0.00521504656501	GO:0030574	b	3	collagen catabolic process	1306; 1509; 4318	COL15A1; CTSD; MMP9	47	13
0.000876478414288	0.00521504656501	GO:0061900	b	3	glial cell activation	3689; 4035; 5788	ITGB2; PTPRC; LRP1	51	13
0.000891994678956	0.00407768996094	GO:0001618	m	2	virus receptor activity	3690; 3694; 4360; 5359	MRC1; ITGB3; PLSCR1; ITGB6	78	29
0.000919162021459	0.00965120122532	GO:0030659	c	4	cytoplasmic vesicle membrane	929; 3071; 3689; 3690; 3958; 4035; 5788; 9332; 9871; 10970; 11151; 23166; 26002	MOXD1; ITGB3; NCKAP1L; STAB1; CD163; LRP1; CORO1A; SEC24D; CD14; ITGB2; PTPRC; LGALS3; CKAP4	783	319
