p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00175048746644	0.0124868105939	GO:0071162	c	4	CMG complex	4171; 4172; 4176	MCM7; MCM3; MCM2	10	5
0.00175048746644	0.010216481395	GO:0036035	b	5	osteoclast development	302; 2200; 4057	ANXA2; LTF; FBN1	16	5
0.0017795518487	0.00732684171184	GO:0005884	c	5	actin filament	199; 301; 2316; 3059; 3936; 5880; 8572; 9260; 11151; 25802	ANXA1; PDLIM4; PDLIM7; RAC2; CORO1A; HCLS1; FLNA; LCP1; LMOD1; AIF1	114	59
0.00178220474072	0.00732684171184	GO:0015629	c	5	actin cytoskeleton	199; 301; 822; 1410; 2316; 2633; 3059; 3936; 4629; 5239; 5880; 6624; 7412; 8572; 9260; 9404; 171024; 10580; 11151; 83706; 51473; 54751; 25802; 29109; 30851; 64780	MYH11; LPXN; CRYAB; CORO1A; SORBS1; FBLIM1; MICAL1; HCLS1; ANXA1; PDLIM7; RAC2; PGM5; GBP1; PDLIM4; FERMT3; VCAM1; LCP1; CAPG; FSCN1; DCDC2; FHOD1; TAX1BP3; SYNPO2; FLNA; LMOD1; AIF1	513	246
0.00178885842328	0.007632462606	GO:0046879	b	4	hormone secretion	183; 240; 301; 1956; 2182; 2243; 2244; 2266; 4035; 4067; 6422; 6696; 64855	ANXA1; FGG; ALOX5; SFRP1; EGFR; ACSL4; LRP1; SPP1; NIBAN2; LYN; AGT; FGA; FGB	310	90
0.00179210050121	0.00798299314177	GO:0030667	c	3	secretory granule membrane	929; 960; 961; 1536; 3071; 3684; 3689; 3690; 3958; 5104; 5284; 5788; 6678; 8876; 10970; 374403; 79888	ITGB3; NCKAP1L; SERPINA5; VNN1; CD44; CD47; SPARC; PIGR; CYBB; CD14; ITGB2; PTPRC; ITGAM; LPCAT1; LGALS3; TBC1D10C; CKAP4	308	135
0.00180673596157	0.00766230190932	GO:0007015	b	4	actin filament organization	199; 822; 961; 1490; 2316; 3059; 3071; 3693; 3936; 5880; 5921; 6422; 6624; 7018; 9844; 171024; 10580; 11151; 51019; 51571; 25802; 29109; 64780	WASHC3; NCKAP1L; CCN2; CYRIB; CORO1A; SORBS1; RAC2; MICAL1; TF; ITGB5; CD47; HCLS1; LCP1; CAPG; RASA1; FSCN1; FHOD1; SFRP1; ELMO1; SYNPO2; FLNA; LMOD1; AIF1	434	208
0.00188113167134	0.00524355732894	GO:0016043	b	2	cellular component organization	2; 183; 199; 301; 302; 338; 713; 717; 718; 720; 817; 822; 871; 929; 960; 961; 983; 1004; 1012; 1075; 1282; 1284; 1291; 1292; 1293; 1306; 1410; 1462; 1490; 1634; 1674; 1805; 1890; 1956; 2182; 2200; 2242; 2243; 2244; 2266; 2273; 2316; 2318; 2331; 2335; 2633; 2775; 2810; 3009; 3059; 3071; 3371; 3490; 3679; 3684; 3689; 3690; 3691; 3693; 3694; 3818; 3849; 3858; 3908; 3910; 3912; 3913; 3915; 3936; 3956; 3958; 4035; 4060; 4067; 4131; 4171; 4172; 4176; 4240; 4316; 4318; 4353; 4629; 5104; 5176; 5239; 5265; 5270; 5339; 5630; 5754; 5788; 5880; 5921; 5965; 6240; 6279; 6280; 6422; 6423; 6424; 6624; 6653; 6678; 6696; 6768; 6890; 6891; 7018; 7040; 7045; 7412; 7431; 7837; 8572; 139818; 8881; 9260; 9404; 9844; 9871; 10486; 10516; 10580; 10631; 11117; 11151; 51019; 11240; 171024; 374403; 79709; 23404; 80781; 26509; 115207; 83706; 51473; 51571; 51776; 84617; 151636; 54751; 22795; 23180; 25802; 201294; 29109; 30008; 64780; 64855; 64856	TAP1; WASHC3; TAP2; CCN2; AGT; FBLN5; DCN; MFGE8; MICAL1; H1-5; FMOD; LYN; FGG; FGA; FGB; CDH6; KCTD12; CAMK2D; CTSC; VWA1; TF; SFRP1; DOCK11; COL15A1; EMILIN1; FN1; VCAN; C1QB; ACSL4; VIM; SFN; SYNPO2; ELMO1; PXDN; GNAO1; DES; ITGA7; ST14; ANXA2; PRPH; LAMB1; RAC2; LAMB2; SERPINE2; APOB; CAP2; LUM; NID2; C4A; PDLIM4; MAP1B; PDLIM7; TUBB6; PGM5; GBP1; EFEMP2; PLEC; IGFBP7; COL4A1; LAMC1; DCDC2; POSTN; MPO; CD14; ITGAM; KRT10; FLNA; FLNC; AIF1; COL4A2; DTX3L; MYH11; CYRIB; KRT2; NCKAP1L; A2M; NIBAN2; SORL1; CAPG; LPXN; RASA1; SPARC; FHL1; S100A9; S100A8; C3; C2; LAMA2; LAMA4; EGFR; FERMT3; UNC13D; SERPINF1; FES; LGALS3; LGALS1; FSCN1; SFRP2; FHOD1; LRP1; SFRP4; MAP3K20; CDK1; SPP1; LMOD1; TGFB1; CDH13; DPT; PTK7; CRYAB; EXOSC2; CORO1A; RRM1; FBLIM1; SORBS1; MYOF; SERPINA1; SERPINA5; RFTN1; HCLS1; ANXA1; ITGB3; ITGB2; ITGB5; ITGB4; KLKB1; ITGB6; COL18A1; CD44; CD47; COLGALT1; FBN1; MCM7; PADI2; MCM3; MCM2; TNC; TGFBI; CDC16; LCP1; SERPINH1; SEC24D; RECQL; TYMP; PTPRC; MMP9; COL6A1; MMP7; COL6A3; COL6A2; TBC1D10C; VCAM1	6619	2215
0.00188127629359	0.00524355732894	GO:0090130	b	2	tissue migration	183; 301; 306; 350; 1012; 1634; 3689; 3690; 3849; 4318; 5176; 6678; 6772; 7040; 9404; 152007	ANXA1; DCN; ANXA3; ITGB2; GLIPR2; LPXN; STAT1; TGFB1; CDH13; APOH; ITGB3; KRT2; SPARC; SERPINF1; MMP9; AGT	302	124
0.00191834211872	0.00803876697367	GO:0097305	b	4	response to alcohol	131; 761; 929; 1536; 3371; 3490; 6279; 6422; 6678; 7040; 7412; 9563	TGFB1; SFRP1; ADH7; CA3; SPARC; H6PD; CYBB; CD14; IGFBP7; TNC; VCAM1; S100A8	232	80
0.00191834211872	0.00803876697367	GO:0051017	b	4	actin filament bundle assembly	199; 961; 1490; 2316; 3693; 3936; 6422; 6624; 171024; 10580; 29109; 64780	FHOD1; SFRP1; ITGB5; CCN2; CD47; MICAL1; SYNPO2; SORBS1; FLNA; LCP1; AIF1; FSCN1	153	80
0.00194484517298	0.00805394706929	GO:0030324	b	4	lung development	383; 1116; 1490; 1956; 3371; 3694; 5754; 6678; 57333	RCN3; CHI3L1; CCN2; ITGB6; ARG1; EGFR; PTK7; SPARC; TNC	162	50
0.00194484517298	0.00805394706929	GO:0030323	b	4	respiratory tube development	383; 1116; 1490; 1956; 3371; 3694; 5754; 6678; 57333	RCN3; CHI3L1; CCN2; ITGB6; ARG1; EGFR; PTK7; SPARC; TNC	166	50
0.00194484517298	0.0130061520943	GO:0042641	c	4	actomyosin	3936; 5239; 6624; 8572; 9260; 171024; 10580; 54751; 29109	PDLIM4; FHOD1; PDLIM7; PGM5; SYNPO2; SORBS1; FBLIM1; LCP1; FSCN1	75	50
0.00196073094353	0.0112391898727	GO:0071479	b	5	cellular response to ionizing radiation	1410; 3428; 3694; 6422; 6423; 51776	SFRP2; SFRP1; ITGB6; CRYAB; IFI16; MAP3K20	65	24
0.00196073094353	0.0112391898727	GO:0030593	b	5	neutrophil chemotaxis	3071; 3689; 3958; 5880; 6279; 6280	NCKAP1L; RAC2; ITGB2; S100A9; S100A8; LGALS3	103	24
0.00199502558975	0.007957935408	GO:0009636	b	3	response to toxic substance	131; 301; 383; 761; 929; 1373; 1410; 1536; 2775; 3240; 3371; 4067; 4131; 4353; 6279; 6280; 6678; 7412; 7837; 10516; 114757; 57016	GNAO1; HP; CRYAB; FBLN5; CYGB; SPARC; S100A9; S100A8; LYN; ANXA1; MAP1B; CYBB; AKR1B10; VCAM1; TNC; ADH7; CA3; ARG1; CD14; MPO; CPS1; PXDN	501	197
0.00212537825624	0.0120430724991	GO:0071396	b	5	cellular response to lipid	301; 338; 383; 929; 1373; 1956; 2242; 3371; 4057; 4067; 4360; 5176; 5754; 6422; 6696; 7040; 7431; 10892; 11240	ANXA1; MRC1; SFRP1; APOB; PTK7; TGFB1; ARG1; EGFR; VIM; CD14; PADI2; SERPINF1; FES; TNC; SPP1; LYN; CPS1; MALT1; LTF	554	161
0.00213059224588	0.00840530347549	GO:0001101	b	3	response to acid chemical	338; 383; 1282; 1291; 1373; 1490; 1536; 3371; 3490; 4067; 5176; 5754; 6422; 6678; 80781	SFRP1; APOB; TNC; CCN2; COL18A1; ARG1; CYBB; PTK7; SPARC; SERPINF1; IGFBP7; COL4A1; COL6A1; LYN; CPS1	323	114
0.00213848950918	0.0120430724991	GO:0061572	b	5	actin filament bundle organization	199; 961; 1490; 2316; 3693; 3936; 6422; 6624; 171024; 10580; 29109; 64780	FHOD1; SFRP1; ITGB5; CCN2; CD47; MICAL1; SYNPO2; SORBS1; FLNA; LCP1; AIF1; FSCN1	157	81
0.0021638596201	0.00819988908668	GO:0002102	c	2	podosome	3936; 6624; 7412; 9404; 83706	LPXN; FERMT3; LCP1; VCAM1; FSCN1	28	17
0.00223560395187	0.0123916937888	GO:0060284	b	5	regulation of cell development	983; 2200; 2242; 2243; 2244; 2266; 2316; 2335; 2633; 3956; 4035; 4057; 4067; 4131; 5176; 5270; 5754; 6280; 6422; 6423; 6653; 6696; 7040; 7431; 10631; 201294; 64855	TGFB1; PTK7; SERPINE2; SORL1; S100A9; NIBAN2; LYN; FGG; FGA; FGB; MAP1B; GBP1; FBN1; POSTN; UNC13D; SFRP1; SERPINF1; FES; LGALS1; SFRP2; LRP1; FN1; VIM; CDK1; SPP1; FLNA; LTF	925	263
0.00223899763163	0.0123916937888	GO:0000904	b	5	cell morphogenesis involved in differentiation	1306; 2243; 2244; 2266; 2316; 2335; 2633; 3690; 3908; 3912; 3913; 3915; 4035; 4131; 5880; 6696; 6768; 9260; 9404; 10631; 80781; 83706; 51473; 201294; 64855	LPXN; LAMA2; MAP1B; ST14; LAMB1; LAMB2; NIBAN2; FGG; FGA; FGB; ITGB3; PDLIM7; RAC2; COL18A1; GBP1; FERMT3; UNC13D; LAMC1; DCDC2; COL15A1; LRP1; FN1; POSTN; SPP1; FLNA	724	237
0.0023058423997	0.0126427950608	GO:1904018	b	5	positive regulation of vasculature development	301; 306; 718; 727; 1116; 1536; 3689; 6423; 5740; 30008	ANXA1; SFRP2; ANXA3; ITGB2; EFEMP2; PTGIS; CYBB; CHI3L1; C3; C5	185	61
0.00232375360931	0.0126427950608	GO:0002688	b	5	regulation of leukocyte chemotaxis	199; 727; 3071; 4067; 5880; 6278; 11240	NCKAP1L; RAC2; AIF1; PADI2; S100A7; LYN; C5	120	33
0.00232549816731	0.00634667208162	GO:0007568	b	2	aging	383; 1075; 1284; 1410; 1490; 1634; 2775; 3635; 3689; 4035; 4316; 4353; 5176; 5549; 7412	DCN; ITGB2; INPP5D; CCN2; ARG1; CTSC; CRYAB; MPO; LRP1; SERPINF1; COL4A2; GNAO1; MMP7; PRELP; VCAM1	293	115
0.00237349514264	0.00977158234161	GO:0045471	b	4	response to ethanol	131; 761; 929; 1536; 3371; 6279; 6678; 7412	ADH7; CA3; SPARC; CYBB; CD14; S100A8; TNC; VCAM1	127	42
0.00240933349516	0.00986145802672	GO:1903530	b	4	regulation of secretion by cell	183; 240; 301; 1956; 2182; 2242; 2243; 2244; 2266; 3684; 3689; 4035; 4067; 5880; 6422; 6653; 6696; 7040; 201294; 64780	ANXA1; SORL1; FGG; RAC2; TGFB1; SFRP1; ALOX5; LRP1; EGFR; ACSL4; MICAL1; UNC13D; ITGB2; SPP1; FES; LYN; AGT; FGA; FGB; ITGAM	560	175
0.00258028416433	0.0104854611933	GO:0071219	b	4	cellular response to molecule of bacterial origin	383; 929; 4057; 4067; 4360; 7040; 7431; 10892; 51571	TGFB1; MRC1; ARG1; CYRIB; VIM; CD14; LTF; LYN; MALT1	199	52
0.00260647117732	0.0111058337121	GO:0001891	c	3	phagocytic cup	199; 301; 3936; 11151	ANXA1; LCP1; CORO1A; AIF1	28	11
0.00260647117732	0.0104854611933	GO:0002483	b	4	antigen processing and presentation of endogenous peptide antigen	563; 6890; 6891; 51752	AZGP1; TAP1; ERAP1; TAP2	19	11
0.00260647117732	0.0104854611933	GO:0003401	b	4	axis elongation	3371; 5754; 6422; 6423	SFRP2; SFRP1; PTK7; TNC	27	11
0.00260647117732	0.014061802486	GO:0034114	b	5	regulation of heterotypic cell-cell adhesion	960; 2243; 2244; 2266	CD44; FGG; FGA; FGB	26	11
0.00260664714385	0.0101715904852	GO:0071495	b	3	cellular response to endogenous stimulus	301; 338; 383; 960; 1282; 1284; 1291; 1373; 1490; 1536; 1956; 2200; 2244; 2331; 3371; 3490; 3693; 3694; 4035; 4052; 4067; 4131; 4176; 5176; 6422; 6423; 6424; 6653; 6696; 7040; 7412; 7431; 9404; 10580; 10631; 10999; 11117; 11151; 11240; 54829	TGFB1; TNC; CCN2; EGFR; CORO1A; SORBS1; SORL1; APOB; LPXN; ASPN; FMOD; LYN; VCAM1; FGB; ANXA1; MAP1B; ITGB5; LTBP1; ITGB6; CD44; FBN1; CYBB; POSTN; SFRP1; SERPINF1; COL4A2; COL4A1; SLC27A4; SFRP2; MCM7; LRP1; EMILIN1; SFRP4; ARG1; VIM; PADI2; SPP1; COL6A1; CPS1; IGFBP7	1336	444
0.00262252674201	0.010490106968	GO:0008544	b	4	epidermis development	301; 1474; 1475; 1490; 1956; 2810; 3849; 3855; 3858; 5351; 6278; 6424; 6768; 374454	ANXA1; KRT77; PLOD1; SFRP4; CCN2; CSTA; EGFR; SFN; KRT2; ST14; KRT7; KRT10; S100A7; CST6	466	105
0.00278454852445	0.0148973346058	GO:0060333	b	5	interferon-gamma-mediated signaling pathway	383; 817; 960; 2633; 3263; 6772; 7412	HPX; STAT1; CAMK2D; ARG1; GBP1; VCAM1; CD44	91	34
0.00284212979073	0.011297686537	GO:0044267	b	4	cellular protein metabolic process	2; 12; 183; 259; 301; 302; 338; 710; 718; 720; 727; 813; 817; 871; 960; 983; 1075; 1116; 1293; 1356; 1410; 1462; 1474; 1475; 1490; 1509; 1634; 1956; 1992; 2162; 2200; 2202; 2242; 2243; 2244; 2266; 2289; 2316; 2335; 2519; 2589; 2633; 2810; 3009; 3059; 3071; 3263; 3371; 3428; 3490; 3689; 3690; 3699; 3700; 3818; 3827; 3849; 3858; 3912; 3913; 3915; 3956; 3958; 4035; 4052; 4057; 4067; 4125; 4240; 4318; 5104; 5118; 5176; 5265; 5270; 5351; 5696; 5698; 5720; 5754; 5788; 5858; 5880; 5921; 6278; 6279; 6280; 6318; 6422; 6423; 6653; 6696; 6906; 7018; 7040; 7045; 7052; 7318; 7345; 7431; 8881; 8974; 9476; 9532; 9770; 10892; 10970; 11117; 11240; 11326; 285203; 374403; 79709; 116496; 51776; 151636; 57333; 152007; 387921; 64780; 64856; 64926	DTX3L; TGM2; MFGE8; MAN2B1; P4HA2; FKBP5; CHI3L1; RASAL3; AGT; DCN; NAPSA; CCN2; PZP; MICAL1; H1-5; LYN; FGG; FGA; FGB; CAMK2D; CTSC; CTSD; VWA1; TF; SFRP1; SERPINB1; SERPINB4; FN1; VCAN; VIM; SFN; VSIG4; RASSF2; ITGB2; LAMB1; GLIPR2; LAMB2; SERPINE2; APOB; KLKB1; ITIH4; C4A; PCOLCE; NHLRC3; RCN3; EFEMP1; GBP1; UBA7; IGFBP7; LAMC1; GALNT1; KRT10; FLNA; BAG2; TGFB1; KRT2; SERPING1; ITIH3; A2M; SORL1; IFI16; S100A9; S100A8; C3; S100A7; CST6; C5; EGFR; CSTA; ANXA2; SERPINF1; LTF; LGALS3; LGALS1; CP; UCHL1; SFRP2; LRP1; EMILIN1; KNG1; MAP3K20; CDK1; SPP1; PSMB9; PSMB8; COL6A3; NCKAP1L; EOGT; PTK7; CRYAB; FBN1; F13A1; SERPINA1; SERPINA3; NIBAN1; SERPINA5; SERPINA7; PLOD1; AMBP; HCLS1; MALT1; ANXA1; ITGB3; HPX; RAC2; LTBP1; CD44; COLGALT1; PSME1; PADI2; TNC; CDC16; RASA1; CALU; PTPRC; CKAP4; MMP9; TGFBI; SERPINH1; TBC1D10C; FUCA2; FES	5282	1726
0.00285651733463	0.0116641124497	GO:0001533	c	3	cornified envelope	301; 1474; 1475; 3849; 3858	ANXA1; KRT2; CSTA; CST6; KRT10	45	18
0.00285651733463	0.011297686537	GO:0031663	b	4	lipopolysaccharide-mediated signaling pathway	929; 4057; 4067; 7040; 10892	TGFB1; CD14; LYN; LTF; MALT1	58	18
0.00285651733463	0.0151560671804	GO:0045778	b	5	positive regulation of ossification	240; 4057; 6423; 7040; 9260	SFRP2; TGFB1; ALOX5; PDLIM7; LTF	87	18
0.00293051158255	0.0115255874532	GO:0007423	b	4	sensory organ development	1282; 1410; 1956; 2200; 2202; 3913; 4171; 5176; 5754; 6240; 6678; 7431; 79888	RRM1; PTK7; EFEMP1; CRYAB; EGFR; VIM; FBN1; SPARC; SERPINF1; MCM2; COL4A1; LPCAT1; LAMB2	534	95
0.00315730593778	0.0117306573615	GO:0030666	c	3	endocytic vesicle membrane	306; 338; 817; 1536; 4035; 5880; 6890; 6891; 9332; 11151; 23166	TAP1; ANXA3; LRP1; APOB; CAMK2D; CD163; CORO1A; CYBB; TAP2; RAC2; STAB1	164	74
0.00331233432075	0.012550733712	GO:1905954	b	4	positive regulation of lipid localization	302; 338; 718; 123; 4035; 6696; 51703	ANXA2; APOB; ACSL5; LRP1; SPP1; C3; PLIN2	96	35
0.00331233432075	0.0162680917088	GO:0045995	b	5	regulation of embryonic development	983; 3908; 3910; 5754; 6422; 6423; 64855	SFRP2; LAMA2; SFRP1; LAMA4; PTK7; CDK1; NIBAN2	130	35
0.00332293590064	0.0162680917088	GO:0010811	b	5	positive regulation of cell-substrate adhesion	1012; 2243; 2244; 2266; 2316; 2335; 6422; 11117; 201294; 30008	CDH13; SFRP1; EMILIN1; FN1; EFEMP2; UNC13D; FLNA; FGG; FGA; FGB	121	64
0.00332862076988	0.00889896573171	GO:0035988	b	2	chondrocyte proliferation	1490; 4057	LTF; CCN2	19	2
0.00332862076988	0.0128003221665	GO:0035425	b	3	autocrine signaling	6279; 6280	S100A9; S100A8	8	2
0.00332862076988	0.0117306573615	GO:0005606	c	3	laminin-1 complex	3912; 3915	LAMB1; LAMC1	3	2
0.00332862076988	0.0117306573615	GO:0042825	c	3	TAP complex	6890; 6891	TAP1; TAP2	2	2
0.00332862076988	0.012550733712	GO:0050907	b	4	detection of chemical stimulus involved in sensory perception	563; 5284	AZGP1; PIGR	485	2
0.00332862076988	0.012550733712	GO:0150064	b	4	vertebrate eye-specific patterning	718; 3684	C3; ITGAM	3	2
0.00332862076988	0.012550733712	GO:0071694	b	4	maintenance of protein location in extracellular region	2200; 4052	LTBP1; FBN1	8	2
0.00332862076988	0.012550733712	GO:0048682	b	4	sprouting of injured axon	3913; 4035	LAMB2; LRP1	4	2
0.00332862076988	0.012550733712	GO:0061107	b	4	seminal vesicle development	5104; 5270	SERPINA5; SERPINE2	2	2
0.00332862076988	0.012550733712	GO:0046967	b	4	cytosol to ER transport	6890; 6891	TAP1; TAP2	2	2
0.00332862076988	0.0256839299082	GO:0019966	m	4	interleukin-1 binding	2; 7837	A2M; PXDN	10	2
0.00332862076988	0.0199234974235	GO:0034688	c	4	integrin alphaM-beta2 complex	3684; 3689	ITGB2; ITGAM	2	2
0.00332862076988	0.0162680917088	GO:0030046	b	5	parallel actin filament bundle assembly	199; 6624	AIF1; FSCN1	7	2
0.00332862076988	0.0162680917088	GO:0050912	b	5	detection of chemical stimulus involved in sensory perception of taste	563; 5284	AZGP1; PIGR	47	2
0.00332862076988	0.0162680917088	GO:0150062	b	5	complement-mediated synapse pruning	718; 3684	C3; ITGAM	4	2
0.00332862076988	0.0162680917088	GO:2000361	b	5	regulation of prostaglandin-E synthase activity	3684; 3689	ITGB2; ITGAM	3	2
0.00332862076988	0.0162680917088	GO:0048677	b	5	axon extension involved in regeneration	3913; 4035	LAMB2; LRP1	4	2
0.00332862076988	0.0162680917088	GO:1901203	b	5	positive regulation of extracellular matrix assembly	7040; 11117	TGFB1; EMILIN1	5	2
0.00332862076988	0.0162680917088	GO:1901664	b	5	regulation of NAD+ ADP-ribosyltransferase activity	7040; 151636	DTX3L; TGFB1	2	2
0.00335161638901	0.0114912561909	GO:0043256	c	2	laminin complex	3912; 3913; 3915	LAMB1; LAMB2; LAMC1	12	6
0.00335161638901	0.0114912561909	GO:0042555	c	2	MCM complex	4171; 4172; 4176	MCM7; MCM3; MCM2	12	6
0.00335161638901	0.0128003221665	GO:0032620	b	3	interleukin-17 production	3071; 7040; 23180	TGFB1; RFTN1; NCKAP1L	35	6
0.00335161638901	0.0117306573615	GO:0001527	c	3	microfibril	2200; 4052; 30008	EFEMP2; LTBP1; FBN1	12	6
0.00335161638901	0.012550733712	GO:0034374	b	4	low-density lipoprotein particle remodeling	183; 338; 4353	MPO; AGT; APOB	17	6
0.00335161638901	0.012550733712	GO:0060055	b	4	angiogenesis involved in wound healing	240; 3690; 4162	ALOX5; ITGB3; MCAM	25	6
0.00335161638901	0.0256839299082	GO:0043138	m	4	3,-5, DNA helicase activity	4171; 4176; 5965	MCM7; RECQL; MCM2	17	6
0.00335161638901	0.0256839299082	GO:0050786	m	4	RAGE receptor binding	6278; 6279; 6280	S100A7; S100A9; S100A8	10	6
0.00335161638901	0.0199234974235	GO:0005579	c	4	membrane attack complex	727; 729; 730	C7; C6; C5	7	6
0.00335161638901	0.0162680917088	GO:0010574	b	5	regulation of vascular endothelial growth factor production	718; 727; 7040	C3; TGFB1; C5	31	6
0.00335161638901	0.0162680917088	GO:0042249	b	5	establishment of planar polarity of embryonic epithelium	5754; 6422; 6423	SFRP2; SFRP1; PTK7	15	6
0.00337018099262	0.0162680917088	GO:0090092	b	5	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2200; 4052; 6422; 6423; 6424; 6653; 7040; 11117; 54829	SFRP2; SORL1; SFRP1; LTBP1; SFRP4; TGFB1; ASPN; FBN1; EMILIN1	245	54
0.00344699811317	0.0130260244487	GO:0040008	b	3	regulation of growth	183; 817; 1410; 1956; 2273; 2335; 2810; 3009; 3490; 4035; 4131; 5270; 6279; 6280; 6422; 6423; 6696; 7040; 10409; 23404; 23180	SFRP2; H1-5; MAP1B; LRP1; FN1; TGFB1; CAMK2D; CRYAB; SFRP1; EGFR; RFTN1; SFN; BASP1; FHL1; S100A9; IGFBP7; EXOSC2; SPP1; AGT; SERPINE2; S100A8	633	193
0.00350235407839	0.0256839299082	GO:0003779	m	4	actin binding	199; 822; 1956; 2316; 2318; 2633; 3059; 3936; 4131; 4629; 5339; 6624; 6876; 8572; 9260; 171024; 10486; 10580; 11151; 25802; 29109; 64780	MYH11; EGFR; CORO1A; SORBS1; CAP2; MICAL1; HCLS1; PDLIM4; MAP1B; PDLIM7; GBP1; PLEC; LCP1; CAPG; FSCN1; TAGLN; FHOD1; SYNPO2; FLNA; FLNC; LMOD1; AIF1	444	206
0.00351476883265	0.0130745032385	GO:0046883	b	4	regulation of hormone secretion	183; 240; 301; 1956; 2182; 2243; 2244; 2266; 4035; 6422; 6696	ANXA1; FGG; ALOX5; SFRP1; EGFR; ACSL4; LRP1; SPP1; AGT; FGA; FGB	268	75
0.00351476883265	0.0168394148549	GO:2000027	b	5	regulation of animal organ morphogenesis	183; 5696; 5698; 5720; 5754; 6422; 6423; 6772; 7040; 10409; 54829	SFRP2; TGFB1; SFRP1; STAT1; PTK7; ASPN; PSME1; BASP1; PSMB9; PSMB8; AGT	241	75
0.00352863013539	0.0130745032385	GO:0043588	b	4	skin development	301; 1475; 1956; 2810; 3691; 3694; 3849; 3855; 3858; 6278; 6768; 10999; 374454	ANXA1; KRT77; ITGB4; ITGB6; CSTA; EGFR; SFN; KRT2; ST14; KRT7; KRT10; SLC27A4; S100A7	418	97
0.00369634098283	0.00959058465118	GO:0001776	b	2	leukocyte homeostasis	301; 3071; 4067; 139818; 11151	ANXA1; LYN; NCKAP1L; CORO1A; DOCK11	78	19
0.00369634098283	0.0136242096959	GO:0031343	b	4	positive regulation of cell killing	383; 563; 3684; 5788; 51571	AZGP1; ARG1; CYRIB; PTPRC; ITGAM	63	19
0.00373176094307	0.0172450394118	GO:0031348	b	5	negative regulation of defense response	2; 240; 383; 710; 3428; 5176; 5788; 6318; 5740; 11326	VSIG4; ARG1; ALOX5; PTGIS; SERPINB4; IFI16; SERPING1; SERPINF1; PTPRC; A2M	214	65
0.00373373906267	0.00959058465118	GO:0019835	b	2	cytolysis	727; 729; 730; 7040	TGFB1; C7; C6; C5	31	12
0.00373373906267	0.0138186837474	GO:0001974	b	3	blood vessel remodeling	183; 2316; 7040; 7052	FLNA; TGM2; AGT; TGFB1	40	12
0.00373373906267	0.0138186837474	GO:0019883	b	3	antigen processing and presentation of endogenous antigen	563; 6890; 6891; 51752	AZGP1; TAP1; ERAP1; TAP2	26	12
0.00373373906267	0.0136903765631	GO:0033280	b	4	response to vitamin D	2242; 3371; 6422; 6696	SFRP1; SPP1; FES; TNC	33	12
0.00373373906267	0.0172450394118	GO:0071675	b	5	regulation of mononuclear cell migration	199; 3958; 4067; 6278	LGALS3; LYN; S100A7; AIF1	49	12
0.00373373906267	0.0172450394118	GO:0032965	b	5	regulation of collagen biosynthetic process	1490; 7040; 7431; 11117	TGFB1; EMILIN1; CCN2; VIM	36	12
0.00373373906267	0.0172450394118	GO:1903131	b	5	mononuclear cell differentiation	2194; 2242; 3428; 3635	INPP5D; IFI16; FASN; FES	35	12
0.00373373906267	0.0172450394118	GO:0045684	b	5	positive regulation of epidermis development	2810; 3849; 3858; 6424	SFN; KRT2; SFRP4; KRT10	42	12
0.00384203734484	0.00967897869565	GO:0007267	b	2	cell-cell signaling	29; 183; 240; 301; 718; 1956; 2182; 2243; 2244; 2266; 2316; 2775; 2983; 3371; 3684; 3689; 3908; 4035; 4067; 4131; 5270; 5696; 5698; 5720; 5754; 6279; 6280; 6422; 6423; 6424; 6696; 7040; 8572; 51473; 23166; 30851; 64855	TGFB1; STAB1; PTK7; GNAO1; EGFR; MAP1B; AGT; SERPINE2; S100A9; S100A8; C3; LYN; FGG; FGA; FGB; ITGAM; ANXA1; LAMA2; ITGB2; ALOX5; PDLIM4; PSME1; ABR; SFRP1; TNC; NIBAN2; DCDC2; SFRP2; TAX1BP3; LRP1; SFRP4; ACSL4; SPP1; GUCY1B1; PSMB9; PSMB8; FLNA	1646	411
0.00391316409725	0.0179446525031	GO:1900024	b	5	regulation of substrate adhesion-dependent cell spreading	2243; 2244; 2266; 2316; 2633; 10631; 201294	GBP1; POSTN; UNC13D; FLNA; FGG; FGA; FGB	57	36
0.00417948606705	0.0141237805025	GO:0019897	c	3	extrinsic component of plasma membrane	301; 1004; 1012; 2242; 2775; 4067; 4240; 5270; 6768; 7018	ANXA1; CDH13; MFGE8; GNAO1; ST14; FES; TF; LYN; SERPINE2; CDH6	171	66
0.00434832541931	0.0158612491979	GO:0001667	b	4	ameboidal-type cell migration	183; 301; 306; 350; 1012; 1634; 2335; 3689; 3690; 3691; 3849; 4318; 5176; 6678; 6772; 7040; 9404; 152007	ANXA1; DCN; ANXA3; ITGB2; GLIPR2; ITGB4; FN1; TGFB1; CDH13; APOH; STAT1; ITGB3; KRT2; SPARC; SERPINF1; LPXN; MMP9; AGT	411	159
