p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.3556475248e-05	0.000162677702976	GO:0050793	b	3	regulation of developmental process	183; 240; 306; 718; 983; 1075; 1116; 1401; 1512; 1536; 1890; 2200; 3059; 3071; 3689; 3690; 3848; 3849; 3858; 3958; 4057; 5105; 5176; 5641; 5696; 5788; 5880; 5950; 6424; 6678; 6696; 6772; 8876; 10892; 11151; 54829; 23166; 30008	CRP; PCK1; STAB1; EFEMP2; ITGB3; VNN1; KRT2; KRT1; NCKAP1L; CHI3L1; AGT; STAT1; ASPN; SPARC; PSMB8; HCLS1; SPP1; MALT1; CTSH; ANXA3; ITGB2; RAC2; ALOX5; CTSC; FBN1; CYBB; C3; SERPINF1; LTF; LGALS3; SFRP4; LGMN; CDK1; TYMP; CORO1A; PTPRC; KRT10; RBP4	2592	727
1.37048439226e-05	0.000272383772963	GO:0046651	b	4	lymphocyte proliferation	199; 3071; 3115; 3958; 5788; 5880; 7412; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; RAC2; CORO1A; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	281	71
1.37048439226e-05	0.000424850161602	GO:0030414	m	4	peptidase inhibitor activity	12; 183; 718; 871; 1293; 1474; 4057; 5104; 5176; 5271	SERPINA3; SERPINA5; SERPINB8; SERPINF1; LTF; C3; SERPINH1; AGT; CST6; COL6A3	190	71
1.37048439226e-05	0.000383735629834	GO:0004866	m	5	endopeptidase inhibitor activity	12; 183; 718; 871; 1293; 1474; 4057; 5104; 5176; 5271	SERPINA3; SERPINA5; SERPINB8; SERPINF1; LTF; C3; SERPINH1; AGT; CST6; COL6A3	183	71
1.45671242812e-05	0.000499255077636	GO:1902105	b	5	regulation of leukocyte differentiation	2200; 3059; 3071; 3958; 4057; 5105; 5788; 8876; 10892	PCK1; VNN1; FBN1; LGALS3; NCKAP1L; PTPRC; LTF; HCLS1; MALT1	281	57
1.61221776227e-05	0.000178849454595	GO:0030155	b	3	regulation of cell adhesion	199; 240; 3071; 3115; 3371; 3689; 3958; 5105; 5788; 5880; 7045; 7412; 8876; 9404; 10892; 11151; 83706; 30008; 64926	HLA-DPB1; EFEMP2; ITGB2; RAC2; LPXN; ALOX5; VNN1; CORO1A; PCK1; FERMT3; NCKAP1L; PTPRC; VCAM1; TNC; LGALS3; TGFBI; RASAL3; AIF1; MALT1	713	243
1.6323561332e-05	0.000178849454595	GO:0001525	b	3	angiogenesis	240; 306; 718; 1116; 1512; 1536; 1890; 3689; 3690; 3848; 5176; 6678; 6772; 7045; 23166	CTSH; ANXA3; ITGB2; STAB1; STAT1; ALOX5; SPARC; ITGB3; CYBB; TYMP; KRT1; CHI3L1; TGFBI; C3; SERPINF1	502	160
1.8372933969e-05	0.000688985023838	GO:0005518	m	3	collagen binding	871; 1291; 1292; 6678; 7045; 1508; 54829	CTSB; SPARC; COL6A1; TGFBI; SERPINH1; COL6A2; ASPN	68	33
1.94579750522e-05	0.000204308738048	GO:0030595	b	3	leukocyte chemotaxis	199; 240; 3071; 3689; 3958; 5641; 5880; 11151; 11240	NCKAP1L; RAC2; LGMN; ALOX5; CORO1A; ITGB2; LGALS3; AIF1; PADI2	229	59
1.96831442177e-05	0.000618378780839	GO:0150076	b	5	neuroinflammatory response	199; 1075; 3684; 3689; 5788	CTSC; PTPRC; AIF1; ITGB2; ITGAM	65	14
1.99440822583e-05	0.000380533089488	GO:0034097	b	4	response to cytokine	199; 240; 929; 1116; 2162; 2182; 2687; 3059; 3115; 3684; 3689; 3934; 3936; 4171; 4360; 5105; 5696; 5788; 6678; 6772; 7412; 7837; 8942; 11151; 11240	PCK1; LCN2; CORO1A; CHI3L1; F13A1; MRC1; KYNU; STAT1; SPARC; HCLS1; HLA-DPB1; ITGB2; ALOX5; PADI2; VCAM1; GGT5; LCP1; ACSL4; CD14; PTPRC; ITGAM; PSMB8; AIF1; PXDN; MCM2	1165	388
2.11047459925e-05	0.000387190916863	GO:0032526	b	4	response to retinoic acid	1512; 3371; 3490; 5105; 5176; 5950	CTSH; PCK1; RBP4; IGFBP7; TNC; SERPINF1	103	23
2.49947439927e-05	0.000251947019447	GO:0001568	b	3	blood vessel development	240; 306; 718; 1116; 1512; 1536; 1890; 3689; 3690; 3848; 5176; 6678; 6772; 7045; 23166; 60681; 30008	CTSH; EFEMP2; ANXA3; ITGB2; STAB1; FKBP10; STAT1; ALOX5; SPARC; ITGB3; CYBB; TYMP; KRT1; CHI3L1; TGFBI; C3; SERPINF1	665	207
2.58929226058e-05	0.000750894755569	GO:0050778	b	5	positive regulation of immune response	563; 718; 730; 929; 1401; 1508; 3071; 3115; 3684; 3689; 3848; 3958; 4057; 5105; 5641; 5696; 5788; 9404; 10892; 59338; 63916	HLA-DPB1; CRP; NCKAP1L; LPXN; LGMN; AZGP1; CTSB; KRT1; PLEKHA1; PCK1; LGALS3; CD14; ITGB2; PTPRC; ITGAM; PSMB8; C3; C7; ELMO2; MALT1; LTF	932	297
2.84650280996e-05	0.000588277247391	GO:0061135	m	4	endopeptidase regulator activity	12; 183; 718; 871; 1293; 1474; 4057; 5104; 5176; 5271	SERPINA3; SERPINA5; SERPINB8; SERPINF1; LTF; C3; SERPINH1; AGT; CST6; COL6A3	195	77
2.95907982699e-05	0.000796837924839	GO:1903708	b	5	positive regulation of hemopoiesis	3059; 3071; 3958; 5105; 5788; 6772; 8876; 10892	NCKAP1L; STAT1; VNN1; LGALS3; PCK1; PTPRC; HCLS1; MALT1	200	48
3.20577678561e-05	0.000448808749985	GO:0005509	m	5	calcium ion binding	199; 306; 1401; 1823; 2200; 3936; 4147; 6678; 11240; 11328; 79180; 79888; 54829; 23166; 57333; 60681; 30008	EFHD2; ANXA3; MATN2; STAB1; FKBP10; ASPN; EFEMP2; FKBP9; CRP; FBN1; SPARC; PADI2; LPCAT1; RCN3; LCP1; DSC1; AIF1	718	211
3.24600939636e-05	0.000215048122509	GO:0048870	b	2	cell motility	183; 199; 240; 306; 983; 1512; 3071; 3684; 3689; 3690; 3694; 3849; 3936; 3958; 4316; 5176; 5641; 5788; 5880; 6678; 6772; 7412; 9123; 9404; 11151; 11240; 83706; 51473; 63916	NCKAP1L; LPXN; ITGB3; KRT2; CORO1A; AGT; STAT1; SPARC; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; FERMT3; PADI2; SERPINF1; VCAM1; LGALS3; LCP1; DCDC2; LGMN; SLC16A3; CDK1; PTPRC; ITGAM; MMP7; AIF1; ELMO2	1700	503
3.24600939636e-05	0.000215048122509	GO:0051674	b	2	localization of cell	183; 199; 240; 306; 983; 1512; 3071; 3684; 3689; 3690; 3694; 3849; 3936; 3958; 4316; 5176; 5641; 5788; 5880; 6678; 6772; 7412; 9123; 9404; 11151; 11240; 83706; 51473; 63916	NCKAP1L; LPXN; ITGB3; KRT2; CORO1A; AGT; STAT1; SPARC; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; FERMT3; PADI2; SERPINF1; VCAM1; LGALS3; LCP1; DCDC2; LGMN; SLC16A3; CDK1; PTPRC; ITGAM; MMP7; AIF1; ELMO2	1700	503
3.37461680647e-05	0.000596182302476	GO:2000026	b	4	regulation of multicellular organismal development	183; 240; 306; 718; 983; 1075; 1116; 1512; 1536; 1890; 2200; 3059; 3071; 3689; 3848; 3958; 4057; 5105; 5176; 5696; 5788; 5950; 6424; 6678; 6696; 6772; 8876; 10892; 54829; 23166; 30008	PCK1; STAB1; EFEMP2; VNN1; KRT1; NCKAP1L; CHI3L1; AGT; STAT1; ASPN; SPARC; HCLS1; SPP1; MALT1; CTSH; ANXA3; ITGB2; ALOX5; CTSC; FBN1; CYBB; C3; RBP4; LTF; LGALS3; SFRP4; CDK1; TYMP; PTPRC; PSMB8; SERPINF1	2053	558
3.42991829085e-05	0.000651684475262	GO:0031410	c	4	cytoplasmic vesicle	12; 240; 306; 718; 929; 1075; 1116; 1509; 1512; 1536; 1823; 2162; 3071; 3115; 3684; 3689; 3690; 3848; 3934; 3958; 4057; 4353; 4360; 5104; 5176; 5641; 5788; 5880; 6678; 7412; 8635; 8876; 8906; 8972; 9332; 9871; 10970; 11151; 11240; 1508; 79888; 26509; 83706; 23166; 23526	NCKAP1L; STAB1; LCN2; ITGB3; KRT1; CORO1A; CHI3L1; F13A1; VNN1; RNASET2; MYOF; ARHGAP45; MRC1; SERPINA3; SERPINA5; MGAM; DSC1; SPARC; LPCAT1; C3; CTSB; CTSH; HLA-DPB1; ANXA3; ITGB2; RAC2; ALOX5; CTSC; CTSD; CYBB; SEC24D; PADI2; SERPINF1; LTF; LGALS3; LGMN; FERMT3; MPO; AP1G2; CD14; PTPRC; ITGAM; CD163; CKAP4; VCAM1	2421	967
3.5417783123e-05	0.0003069541204	GO:0071944	c	2	cell periphery	199; 306; 563; 718; 730; 929; 1193; 1291; 1292; 1293; 1356; 1368; 1410; 1474; 1536; 1579; 1823; 2182; 2687; 3059; 3071; 3115; 3684; 3689; 3690; 3694; 3848; 3849; 3858; 3936; 3958; 4057; 4360; 5104; 5788; 5880; 6678; 7045; 7412; 8876; 8972; 9123; 9332; 9404; 10970; 11151; 1508; 79888; 26509; 66002; 51473; 53405; 23166; 23526; 57716; 59338; 64926	NCKAP1L; STAB1; CPM; LPXN; CRYAB; ITGB3; KRT2; KRT1; CORO1A; RAC2; RASAL3; MYOF; ARHGAP45; MRC1; SERPINA5; CYP4F12; MGAM; DSC1; SPARC; LPCAT1; HCLS1; CST6; PRX; PLEKHA1; HLA-DPB1; ANXA3; ITGB2; CLIC2; ITGB6; CTSB; VNN1; CYBB; C3; LTF; GGT5; LGALS3; LCP1; CP; CLIC5; DCDC2; CYP4A11; AZGP1; C7; SLC16A3; ACSL4; CD163; CD14; PTPRC; ITGAM; KRT10; COL6A1; TGFBI; COL6A3; COL6A2; AIF1; CKAP4; VCAM1	5888	1354
3.61957747058e-05	0.000341274447227	GO:0097708	c	3	intracellular vesicle	12; 240; 306; 718; 929; 1075; 1116; 1509; 1512; 1536; 1823; 2162; 3071; 3115; 3684; 3689; 3690; 3848; 3934; 3958; 4057; 4353; 4360; 5104; 5176; 5641; 5788; 5880; 6678; 7412; 8635; 8876; 8906; 8972; 9332; 9871; 10970; 11151; 11240; 1508; 79888; 26509; 83706; 23166; 23526	NCKAP1L; STAB1; LCN2; ITGB3; KRT1; CORO1A; CHI3L1; F13A1; VNN1; RNASET2; MYOF; ARHGAP45; MRC1; SERPINA3; SERPINA5; MGAM; DSC1; SPARC; LPCAT1; C3; CTSB; CTSH; HLA-DPB1; ANXA3; ITGB2; RAC2; ALOX5; CTSC; CTSD; CYBB; SEC24D; PADI2; SERPINF1; LTF; LGALS3; LGMN; FERMT3; MPO; AP1G2; CD14; PTPRC; ITGAM; CD163; CKAP4; VCAM1	2426	969
3.72164821276e-05	0.000634009356246	GO:0001501	b	4	skeletal system development	871; 1116; 2200; 3694; 4057; 5788; 5950; 6424; 7045; 9060; 59338	PAPSS2; SFRP4; ITGB6; FBN1; PTPRC; LTF; CHI3L1; TGFBI; RBP4; SERPINH1; PLEKHA1	486	96
4.0844469971e-05	0.000643728717261	GO:0001944	b	4	vasculature development	240; 306; 718; 1116; 1512; 1536; 1890; 3689; 3690; 3848; 5176; 6678; 6772; 7045; 23166; 60681; 30008	CTSH; EFEMP2; ANXA3; ITGB2; STAB1; FKBP10; STAT1; ALOX5; SPARC; ITGB3; CYBB; TYMP; KRT1; CHI3L1; TGFBI; C3; SERPINF1	694	215
4.0844469971e-05	0.000643728717261	GO:0072358	b	4	cardiovascular system development	240; 306; 718; 1116; 1512; 1536; 1890; 3689; 3690; 3848; 5176; 6678; 6772; 7045; 23166; 60681; 30008	CTSH; EFEMP2; ANXA3; ITGB2; STAB1; FKBP10; STAT1; ALOX5; SPARC; ITGB3; CYBB; TYMP; KRT1; CHI3L1; TGFBI; C3; SERPINF1	694	215
4.18356189415e-05	0.000260857388694	GO:0002253	b	2	activation of immune response	718; 730; 929; 1401; 3071; 3115; 3684; 3689; 3848; 3958; 4057; 5641; 5696; 5788; 9404; 10892; 1508; 59338; 63916	HLA-DPB1; CRP; NCKAP1L; LPXN; LGMN; CTSB; KRT1; PLEKHA1; LGALS3; CD14; ITGB2; PTPRC; ITGAM; PSMB8; C3; C7; ELMO2; MALT1; LTF	759	260
4.18356189415e-05	0.000643728717261	GO:0033993	b	4	response to lipid	306; 929; 1410; 1512; 1536; 2687; 3371; 3490; 4057; 4353; 4360; 5105; 5176; 5950; 6678; 6696; 7412; 10892; 11240	CTSH; MRC1; ANXA3; PCK1; MPO; CRYAB; SPARC; CYBB; SPP1; CD14; PADI2; SERPINF1; IGFBP7; TNC; GGT5; RBP4; VCAM1; MALT1; LTF	863	260
4.20464526907e-05	0.00105676751096	GO:0051249	b	5	regulation of lymphocyte activation	199; 3071; 3115; 3958; 5105; 5788; 5880; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; RAC2; VNN1; CORO1A; PCK1; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	518	115
5.06562064856e-05	0.000755094077926	GO:0060249	b	4	anatomical structure homeostasis	12; 563; 1512; 3690; 3694; 3848; 4057; 5880; 5950; 6696; 11151; 79888; 57333	CTSH; ITGB3; SERPINA3; RAC2; ITGB6; AZGP1; KRT1; CORO1A; RBP4; LTF; LPCAT1; SPP1; RCN3	437	136
5.53864316021e-05	0.00130504279463	GO:0002699	b	5	positive regulation of immune effector process	563; 718; 3684; 3689; 5105; 5788; 5880; 5950; 10892	ITGB2; RAC2; AZGP1; PCK1; PTPRC; ITGAM; C3; RBP4; MALT1	221	67
5.82810560976e-05	0.000432944988153	GO:0005886	c	2	plasma membrane	199; 306; 563; 718; 730; 929; 1193; 1291; 1292; 1293; 1356; 1368; 1410; 1474; 1536; 1579; 1823; 2182; 2687; 3059; 3071; 3115; 3684; 3689; 3690; 3694; 3848; 3849; 3858; 3936; 3958; 4057; 4360; 5104; 5788; 5880; 6678; 7045; 7412; 8876; 8972; 9123; 9332; 9404; 10970; 11151; 1508; 79888; 26509; 66002; 53405; 23166; 23526; 57716; 59338	NCKAP1L; STAB1; CPM; LPXN; CRYAB; ITGB3; KRT2; KRT1; CORO1A; RAC2; MYOF; ARHGAP45; MRC1; SERPINA5; CYP4F12; MGAM; DSC1; SPARC; LPCAT1; HCLS1; CST6; PRX; PLEKHA1; HLA-DPB1; ANXA3; ITGB2; CLIC2; ITGB6; CTSB; VNN1; CYBB; C3; LTF; GGT5; LGALS3; LCP1; CP; CLIC5; CYP4A11; AZGP1; C7; SLC16A3; ACSL4; CD163; CD14; PTPRC; ITGAM; KRT10; COL6A1; TGFBI; COL6A3; COL6A2; AIF1; CKAP4; VCAM1	5778	1309
6.08722624642e-05	0.000943520068195	GO:0034774	c	5	secretory granule lumen	12; 240; 718; 1075; 1116; 1509; 1512; 2162; 3934; 4057; 4353; 6678; 8635; 11240; 83706; 23526	CTSH; ARHGAP45; SERPINA3; LCN2; MPO; ALOX5; CTSC; CTSD; FERMT3; SPARC; PADI2; LTF; CHI3L1; C3; F13A1; RNASET2	323	200
6.37155429673e-05	0.00037521375303	GO:0050900	b	2	leukocyte migration	199; 240; 3071; 3684; 3689; 3690; 3958; 5641; 5880; 7412; 9123; 11151; 11240	ITGB3; NCKAP1L; RAC2; LGMN; ALOX5; CORO1A; SLC16A3; ITGB2; ITGAM; LGALS3; AIF1; PADI2; VCAM1	517	139
7.06871763743e-05	0.00113099482199	GO:0030280	m	2	structural constituent of epidermis	3848; 3849; 3858	KRT2; KRT1; KRT10	15	4
7.5994438154e-05	0.00056729268907	GO:0044432	c	3	endoplasmic reticulum part	718; 871; 983; 1075; 1291; 1292; 1293; 1356; 1536; 1553; 1579; 2182; 2200; 3115; 3371; 3490; 6696; 8635; 8974; 9563; 9871; 10970; 79709; 79888; 66002; 83440; 51478; 121457; 57333; 60681	COLGALT1; FKBP10; IKBIP; H6PD; P4HA2; ADPGK; RNASET2; CYP4F12; LPCAT1; C3; HSD17B7; HLA-DPB1; RCN3; CYP2A13; CTSC; FBN1; CYBB; SEC24D; IGFBP7; TNC; CP; COL6A3; CYP4A11; ACSL4; CDK1; SPP1; COL6A1; SERPINH1; COL6A2; CKAP4	1404	554
7.70786193447e-05	0.00111413640689	GO:0051240	b	4	positive regulation of multicellular organismal process	183; 199; 240; 306; 718; 929; 1116; 1512; 1536; 3059; 3071; 3115; 3689; 3690; 3934; 3958; 4057; 5105; 5176; 5641; 5788; 6678; 6696; 6772; 8876; 10892; 30008	NCKAP1L; EFEMP2; LCN2; ITGB3; PCK1; CHI3L1; AGT; STAT1; SPARC; HCLS1; SPP1; MALT1; CTSH; HLA-DPB1; ANXA3; ITGB2; ALOX5; VNN1; CYBB; C3; SERPINF1; LTF; LGALS3; LGMN; CD14; PTPRC; AIF1	1722	473
7.73580939641e-05	0.00056729268907	GO:0001533	c	3	cornified envelope	1474; 1823; 3848; 3849; 3858	KRT2; KRT1; KRT10; CST6; DSC1	45	18
7.90603889612e-05	0.000441073748941	GO:0008219	b	2	cell death	143; 183; 929; 983; 1075; 1116; 1410; 1509; 1512; 1823; 3059; 3071; 3684; 3689; 3848; 3849; 3858; 3885; 3934; 3958; 4057; 4171; 4353; 5176; 5641; 5788; 6424; 6772; 7072; 8876; 10892; 11151; 1508; 374454; 63916; 196374	KRT77; NCKAP1L; LCN2; CRYAB; KRT34; VNN1; KRT2; KRT1; CORO1A; CHI3L1; AGT; STAT1; DSC1; HCLS1; MALT1; CTSH; ITGB2; PARP4; CTSB; CTSC; CTSD; KRT78; SERPINF1; MCM2; LGALS3; SFRP4; LGMN; MPO; TIA1; CDK1; CD14; PTPRC; ITGAM; KRT10; ELMO2; LTF	2192	726
8.10867545809e-05	0.00113759946868	GO:0070268	b	4	cornification	1823; 3848; 3849; 3858; 3885; 374454; 196374	KRT77; KRT78; KRT34; DSC1; KRT2; KRT1; KRT10	114	41
8.70993273186e-05	0.000844193480165	GO:0051239	b	3	regulation of multicellular organismal process	183; 199; 240; 306; 718; 929; 983; 1075; 1116; 1193; 1401; 1512; 1536; 1890; 2200; 3059; 3071; 3115; 3689; 3690; 3694; 3848; 3934; 3958; 4057; 5105; 5176; 5641; 5696; 5788; 5950; 6424; 6678; 6696; 6772; 7072; 8876; 10892; 54829; 23166; 30008	CRP; NCKAP1L; STAB1; EFEMP2; LCN2; ITGB3; VNN1; KRT1; PCK1; CHI3L1; AGT; STAT1; ASPN; CD14; SPARC; HCLS1; SPP1; MALT1; CTSH; HLA-DPB1; ANXA3; ITGB2; CLIC2; ITGB6; ALOX5; CTSC; FBN1; CYBB; C3; SERPINF1; LTF; LGALS3; SFRP4; LGMN; TIA1; CDK1; TYMP; PTPRC; PSMB8; RBP4; AIF1	3158	879
8.7178376922e-05	0.00193330871174	GO:0099024	b	5	plasma membrane invagination	199; 718; 3071; 3684; 3689; 5880	NCKAP1L; RAC2; ITGB2; ITGAM; C3; AIF1	148	29
9.78525611035e-05	0.0009132905703	GO:0012501	b	3	programmed cell death	183; 929; 983; 1075; 1116; 1410; 1509; 1512; 1823; 3059; 3071; 3684; 3689; 3848; 3849; 3858; 3885; 3934; 3958; 4057; 4171; 4353; 5641; 5788; 6424; 6772; 7072; 8876; 10892; 11151; 1508; 374454; 63916; 196374	KRT77; NCKAP1L; LCN2; CRYAB; KRT34; VNN1; KRT2; KRT1; CORO1A; CHI3L1; AGT; STAT1; DSC1; HCLS1; MALT1; CTSH; ITGB2; CTSB; CTSC; CTSD; KRT78; MCM2; LGALS3; SFRP4; LGMN; MPO; TIA1; CDK1; CD14; PTPRC; ITGAM; KRT10; ELMO2; LTF	2054	675
0.000101205462604	0.00211969218898	GO:0008284	b	5	positive regulation of cell proliferation	183; 199; 1512; 3059; 3071; 3115; 3371; 3690; 4057; 4597; 5641; 5788; 5880; 6772; 7412; 11151; 64926	CTSH; HLA-DPB1; ITGB3; NCKAP1L; RAC2; STAT1; LGMN; CORO1A; MVD; LTF; TNC; HCLS1; PTPRC; RASAL3; AGT; AIF1; VCAM1	901	231
0.000102775954278	0.00136386918914	GO:0030199	b	4	collagen fibril organization	871; 7837; 79709; 60681; 30008	SERPINH1; COLGALT1; EFEMP2; FKBP10; PXDN	53	19
0.000102933523708	0.00136386918914	GO:0016192	b	4	vesicle-mediated transport	12; 199; 240; 306; 718; 929; 1075; 1116; 1401; 1509; 1512; 1536; 1823; 2162; 3071; 3684; 3689; 3690; 3848; 3934; 3958; 4057; 4353; 4360; 5788; 5880; 6424; 6678; 8635; 8876; 8906; 8972; 9332; 9871; 10970; 11151; 11240; 1508; 79888; 83706; 23166; 23526; 63916	CRP; NCKAP1L; STAB1; LCN2; ITGB3; KRT1; CORO1A; CHI3L1; F13A1; VNN1; RNASET2; ELMO2; ARHGAP45; MRC1; SERPINA3; MGAM; DSC1; SPARC; LPCAT1; C3; CTSB; CTSH; ANXA3; ITGB2; RAC2; ALOX5; CTSC; CTSD; CYBB; SEC24D; PADI2; LTF; LGALS3; SFRP4; FERMT3; MPO; AP1G2; CD163; CD14; PTPRC; ITGAM; AIF1; CKAP4	2167	947
0.000109382087209	0.00166260772558	GO:0060205	c	4	cytoplasmic vesicle lumen	12; 240; 718; 1075; 1116; 1509; 1512; 2162; 3934; 4057; 4353; 6678; 8635; 11240; 83706; 23526	CTSH; ARHGAP45; SERPINA3; LCN2; MPO; ALOX5; CTSC; CTSD; FERMT3; SPARC; PADI2; LTF; CHI3L1; C3; F13A1; RNASET2	340	210
0.000110008857321	0.000990079715887	GO:0006959	b	3	humoral immune response	240; 718; 730; 1401; 3848; 3934; 4057; 5788; 117159	CRP; LCN2; ALOX5; KRT1; PTPRC; LTF; C3; C7; DCD	402	73
0.000110008857321	0.000694359880477	GO:0009897	c	3	external side of plasma membrane	563; 929; 3684; 3689; 3694; 5104; 5788; 7412; 9332	ITGB2; SERPINA5; ITGB6; AZGP1; CD163; CD14; PTPRC; ITGAM; VCAM1	416	73
0.000111227610132	0.000589506333698	GO:0031424	b	2	keratinization	1823; 3848; 3849; 3858; 3885; 374454; 196374	KRT77; KRT78; KRT34; DSC1; KRT2; KRT1; KRT10	228	43
0.000115726646746	0.000694359880477	GO:0031983	c	3	vesicle lumen	12; 240; 718; 1075; 1116; 1509; 1512; 2162; 3934; 4057; 4353; 6678; 8635; 11240; 83706; 23526	CTSH; ARHGAP45; SERPINA3; LCN2; MPO; ALOX5; CTSC; CTSD; FERMT3; SPARC; PADI2; LTF; CHI3L1; C3; F13A1; RNASET2	341	211
0.000125400709712	0.00161665239278	GO:0072359	b	4	circulatory system development	240; 306; 718; 1116; 1512; 1536; 1890; 2200; 3689; 3690; 3848; 5176; 5950; 6678; 6772; 7045; 7412; 23166; 60681; 30008	CTSH; EFEMP2; ANXA3; ITGB2; STAB1; FKBP10; STAT1; RBP4; ALOX5; SPARC; ITGB3; FBN1; CYBB; TYMP; KRT1; VCAM1; CHI3L1; TGFBI; C3; SERPINF1	1040	306
0.000134708091675	0.0016909410455	GO:0071310	b	4	cellular response to organic substance	183; 199; 240; 929; 1116; 1291; 1512; 1536; 2162; 2200; 3059; 3115; 3371; 3490; 3684; 3689; 3690; 3694; 3934; 3936; 4057; 4171; 4360; 5105; 5176; 5641; 5696; 5788; 6424; 6696; 6772; 7072; 7412; 7837; 9404; 10892; 11151; 11240; 1508; 54829	PCK1; LPXN; LCN2; IGFBP7; CORO1A; CHI3L1; F13A1; AGT; MRC1; STAT1; ASPN; VCAM1; HCLS1; SPP1; CTSB; MALT1; CTSH; HLA-DPB1; ITGB3; ITGB2; ITGB6; ALOX5; FBN1; CYBB; PADI2; SERPINF1; LTF; TNC; LCP1; SFRP4; LGMN; TIA1; CD14; PTPRC; ITGAM; PSMB8; COL6A1; AIF1; PXDN; MCM2	2602	865
0.000138729771923	0.000700255039231	GO:0051707	b	2	response to other organism	306; 718; 929; 1401; 2289; 2687; 3694; 3934; 4057; 4353; 4360; 5105; 5788; 6678; 6772; 7412; 10892; 117159; 23166	MRC1; ANXA3; PCK1; STAB1; STAT1; ITGB6; MPO; DCD; LCN2; CRP; SPARC; FKBP5; CD14; PTPRC; LTF; GGT5; C3; MALT1; VCAM1	1078	284
0.000138729771923	0.00120551388016	GO:0043207	b	3	response to external biotic stimulus	306; 718; 929; 1401; 2289; 2687; 3694; 3934; 4057; 4353; 4360; 5105; 5788; 6678; 6772; 7412; 10892; 117159; 23166	MRC1; ANXA3; PCK1; STAB1; STAT1; ITGB6; MPO; DCD; LCN2; CRP; SPARC; FKBP5; CD14; PTPRC; LTF; GGT5; C3; MALT1; VCAM1	1080	284
0.000140273913475	0.00171565786481	GO:0002697	b	4	regulation of immune effector process	563; 718; 730; 3684; 3689; 3958; 5105; 5788; 5880; 5950; 6772; 10892	ITGB2; RAC2; STAT1; AZGP1; LGALS3; PCK1; PTPRC; ITGAM; C3; RBP4; C7; MALT1	476	130
0.000149658820855	0.00178468143869	GO:0045785	b	4	positive regulation of cell adhesion	199; 240; 3071; 3115; 3689; 5105; 5788; 7412; 8876; 10892; 11151; 30008; 64926	HLA-DPB1; PCK1; EFEMP2; ALOX5; VNN1; CORO1A; ITGB2; NCKAP1L; PTPRC; VCAM1; RASAL3; AIF1; MALT1	421	151
0.000155834956896	0.00181300669364	GO:0010324	b	4	membrane invagination	199; 718; 3071; 3684; 3689; 5880	NCKAP1L; RAC2; ITGB2; ITGAM; C3; AIF1	156	32
0.000156689691523	0.00310905335286	GO:0006897	b	5	endocytosis	199; 306; 718; 929; 1401; 3071; 3684; 3689; 3690; 3958; 4360; 5788; 5880; 6424; 6678; 8906; 9332; 11151; 23166; 63916	MRC1; ANXA3; NCKAP1L; RAC2; SFRP4; AP1G2; SPARC; CORO1A; CRP; ITGB3; LGALS3; CD14; ITGB2; PTPRC; ITGAM; C3; STAB1; AIF1; ELMO2; CD163	861	311
0.000173316110247	0.00083506853119	GO:0001816	b	2	cytokine production	183; 199; 240; 718; 929; 1116; 1401; 3071; 3115; 3694; 4057; 5788; 6772; 7072; 10892	HLA-DPB1; CRP; NCKAP1L; STAT1; ITGB6; ALOX5; TIA1; CD14; PTPRC; LTF; CHI3L1; C3; AGT; AIF1; MALT1	746	196
0.000186382073102	0.000858978249946	GO:0001909	b	2	leukocyte mediated cytotoxicity	563; 1075; 1512; 3684; 5788; 11151	CTSH; AZGP1; CTSC; CORO1A; PTPRC; ITGAM	114	33
0.00019920222931	0.00167329872621	GO:0002764	b	3	immune response-regulating signaling pathway	929; 1512; 3071; 3115; 3684; 3689; 3958; 4057; 5641; 5696; 5788; 9404; 10892; 1508; 59338; 63916	CTSH; HLA-DPB1; NCKAP1L; LPXN; LGMN; CTSB; PLEKHA1; CD14; ITGB2; PTPRC; ITGAM; PSMB8; LGALS3; ELMO2; MALT1; LTF	711	221
0.000211778861172	0.00240520278046	GO:0002521	b	4	leukocyte differentiation	2200; 3059; 3071; 3694; 3958; 4057; 5105; 5788; 7412; 8876; 10892	NCKAP1L; ITGB6; VNN1; FBN1; LGALS3; PCK1; PTPRC; LTF; HCLS1; MALT1; VCAM1	523	116
0.000216988910214	0.00409024095753	GO:0051346	b	5	negative regulation of hydrolase activity	12; 183; 718; 871; 1293; 1410; 1474; 3071; 3958; 4057; 4171; 5104; 5176; 5271	SERPINA3; SERPINA5; SERPINB8; CRYAB; LGALS3; NCKAP1L; SERPINF1; LTF; C3; SERPINH1; AGT; CST6; COL6A3; MCM2	447	178
